ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4
4734,21160,12120,-5,32,-1,23028,4532,5034,-105,16,-2,0,0,0,0,0,0,0,0,0,0,0,0
4684,21200,12170,30,44,16,22974,4324,5080,-104,10,-1,0,0,0,0,0,0,0,0,0,0,0,0
4526,21416,12290,20,52,12,22956,4252,5008,-82,-6,2,0,0,0,0,0,0,0,0,0,0,0,0
4518,21374,12182,-23,51,8,22980,4164,5058,-64,-27,-5,0,0,0,0,0,0,0,0,0,0,0,0
4346,21204,12296,-51,49,9,23080,4290,4996,-17,-43,4,0,0,0,0,0,0,0,0,0,0,0,0
4364,21044,12382,-56,43,-2,23160,4392,5038,-9,-48,9,0,0,0,0,0,0,0,0,0,0,0,0
4352,20982,12372,-30,32,-2,23096,4364,5056,-5,-50,10,0,0,0,0,0,0,0,0,0,0,0,0
4324,21018,12350,10,24,6,23034,4354,5066,-6,-59,8,0,0,0,0,0,0,0,0,0,0,0,0
4182,21070,12376,22,13,14,23104,4404,5158,-2,-74,9,0,0,0,0,0,0,0,0,0,0,0,0
4274,21170,12380,30,-3,8,23230,4350,5114,19,-87,18,0,0,0,0,0,0,0,0,0,0,0,0
4224,21172,12398,11,-21,2,23294,4304,5118,29,-88,14,0,0,0,0,0,0,0,0,0,0,0,0
4200,21124,12286,10,-29,2,23354,4288,5094,34,-80,16,0,0,0,0,0,0,0,0,0,0,0,0
4276,21096,12230,28,-32,8,23354,4408,5086,68,-75,23,0,0,0,0,0,0,0,0,0,0,0,0
4380,21090,12228,62,-31,16,23404,4434,5120,93,-77,37,0,0,0,0,0,0,0,0,0,0,0,0
4352,21128,12168,69,-25,13,23438,4468,5110,110,-75,28,0,0,0,0,0,0,0,0,0,0,0,0
4334,21156,12086,54,-22,23,23388,4600,5230,134,-78,23,0,0,0,0,0,0,0,0,0,0,0,0
4370,21022,11926,62,-15,25,23460,4714,5052,139,-84,21,0,0,0,0,0,0,0,0,0,0,0,0
4330,20996,12226,75,-11,18,23494,4816,5028,119,-72,21,0,0,0,0,0,0,0,0,0,0,0,0
4350,21028,12364,122,-5,21,23526,4916,4992,92,-56,19,0,0,0,0,0,0,0,0,0,0,0,0
4302,21080,12312,140,-11,25,23384,5096,5058,93,-36,26,0,0,0,0,0,0,0,0,0,0,0,0
4384,21070,12024,147,-5,14,23158,5354,5200,60,-23,18,0,0,0,0,0,0,0,0,0,0,0,0
4244,21018,12334,192,0,12,23360,5208,5168,-22,-48,11,0,0,0,0,0,0,0,0,0,0,0,0
4176,21388,12430,225,-10,12,23728,5020,4818,-60,-57,25,0,0,0,0,0,0,0,0,0,0,0,0
3796,21732,12862,237,-30,31,23830,4984,5014,-69,-17,26,0,0,0,0,0,0,0,0,0,0,0,0
3424,22310,12906,219,-82,31,23568,4808,5196,-95,19,18,0,0,0,0,0,0,0,0,0,0,0,0
4002,22580,11784,60,-118,1,23422,4694,5120,-115,26,4,0,0,0,0,0,0,0,0,0,0,0,0
4472,22212,11578,-86,-97,-24,23352,4594,5102,-99,14,3,0,0,0,0,0,0,0,0,0,0,0,0
4472,21428,12060,-53,-57,19,23406,4556,5166,-66,-3,8,0,0,0,0,0,0,0,0,0,0,0,0
4032,21330,12470,-84,-43,-23,23604,4544,5020,-26,-15,15,0,0,0,0,0,0,0,0,0,0,0,0
3934,21258,12450,-59,-90,0,23660,4558,5160,-6,-8,16,0,0,0,0,0,0,0,0,0,0,0,0
4224,21324,12252,-31,-92,-10,23590,4672,5180,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
4284,21310,12054,-28,-78,-21,23536,4706,5170,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0
4248,21268,12030,-23,-68,-8,23536,4756,5072,25,4,13,0,0,0,0,0,0,0,0,0,0,0,0
4200,21196,12320,15,-62,-14,23600,4876,5064,8,-3,14,0,0,0,0,0,0,0,0,0,0,0,0
4160,21266,12490,47,-82,-13,23638,4822,5144,-13,7,22,0,0,0,0,0,0,0,0,0,0,0,0
4202,21590,12206,63,-102,6,23650,4642,5218,-32,10,17,0,0,0,0,0,0,0,0,0,0,0,0
4354,21640,12034,13,-84,-16,23852,4434,5152,-15,-15,24,0,0,0,0,0,0,0,0,0,0,0,0
4380,21618,12134,-13,-66,-10,23936,4478,5082,15,2,25,0,0,0,0,0,0,0,0,0,0,0,0
4236,21454,12292,4,-60,2,23826,4626,5178,53,26,33,0,0,0,0,0,0,0,0,0,0,0,0
4146,21506,12282,-14,-57,-12,23610,4800,5058,74,37,19,0,0,0,0,0,0,0,0,0,0,0,0
4288,21282,12558,-31,-72,-5,23412,5066,5040,67,34,19,0,0,0,0,0,0,0,0,0,0,0,0
4370,20942,12760,8,-96,2,23220,5332,5094,59,34,35,0,0,0,0,0,0,0,0,0,0,0,0
4428,21226,12244,37,-127,16,23228,5318,5118,15,28,28,0,0,0,0,0,0,0,0,0,0,0,0
4750,21338,11446,-7,-79,-16,23388,5224,5048,-57,15,9,0,0,0,0,0,0,0,0,0,0,0,0
4558,21090,11802,41,-25,5,23580,4950,5020,-100,13,2,0,0,0,0,0,0,0,0,0,0,0,0
3998,21242,12512,156,-21,23,23610,4856,5158,-84,8,10,0,0,0,0,0,0,0,0,0,0,0,0
3786,22026,12416,101,-50,4,23730,4712,5168,-70,-2,14,0,0,0,0,0,0,0,0,0,0,0,0
3796,22036,12480,8,-74,-5,23798,4638,5032,-65,2,9,0,0,0,0,0,0,0,0,0,0,0,0
4092,21692,12214,-52,-101,-7,23726,4572,5148,-52,10,5,0,0,0,0,0,0,0,0,0,0,0,0
4438,21472,11960,-64,-88,-14,23632,4626,5138,-28,10,11,0,0,0,0,0,0,0,0,0,0,0,0
4494,21452,12034,-40,-76,-14,23612,4642,5164,-1,-4,12,0,0,0,0,0,0,0,0,0,0,0,0
4430,21306,12232,-57,-51,-11,23680,4778,5124,33,-17,14,0,0,0,0,0,0,0,0,0,0,0,0
4300,21198,12418,-66,-63,-8,23754,4978,5120,40,-3,9,0,0,0,0,0,0,0,0,0,0,0,0
4350,21166,12316,-46,-70,-6,23714,5202,5006,-12,6,-2,0,0,0,0,0,0,0,0,0,0,0,0
4400,21178,12162,-18,-71,-10,23754,5210,5096,-47,-3,-9,0,0,0,0,0,0,0,0,0,0,0,0
4472,21162,12144,-6,-55,-8,23874,5164,5158,-81,-5,-16,0,0,0,0,0,0,0,0,0,0,0,0
4324,21138,12286,21,-48,-6,23840,4918,5170,-112,8,-22,0,0,0,0,0,0,0,0,0,0,0,0
4234,21246,12436,43,-66,-4,23746,4714,5152,-114,20,-23,0,0,0,0,0,0,0,0,0,0,0,0
4366,21552,12252,33,-73,-12,23654,4706,5046,-98,21,-18,0,0,0,0,0,0,0,0,0,0,0,0
4476,21516,12218,14,-62,-22,23618,4626,5150,-81,16,-15,0,0,0,0,0,0,0,0,0,0,0,0
4480,21468,12268,-7,-61,-24,23710,4580,5114,-64,6,-13,0,0,0,0,0,0,0,0,0,0,0,0
4420,21400,12126,-29,-53,-30,23718,4530,5080,-43,1,-9,0,0,0,0,0,0,0,0,0,0,0,0
4290,21432,12238,-33,-50,-27,23720,4606,5130,-26,5,-9,0,0,0,0,0,0,0,0,0,0,0,0
4276,21306,12226,-18,-53,-20,23664,4652,5090,-14,4,-5,0,0,0,0,0,0,0,0,0,0,0,0
4268,21244,12318,-35,-60,-31,23742,4748,5074,-24,4,-8,0,0,0,0,0,0,0,0,0,0,0,0
4384,21142,12352,-24,-66,-25,23702,4728,5034,-43,4,-7,0,0,0,0,0,0,0,0,0,0,0,0
4350,21164,12184,0,-64,-22,23808,4764,5062,-51,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
4350,21270,12224,7,-58,-19,23822,4744,5092,-49,-1,5,0,0,0,0,0,0,0,0,0,0,0,0
4296,21124,12314,17,-57,-21,23814,4724,5228,-59,13,2,0,0,0,0,0,0,0,0,0,0,0,0
4264,21148,12210,12,-64,-21,23680,4602,5162,-66,18,2,0,0,0,0,0,0,0,0,0,0,0,0
4332,21328,12144,26,-70,-14,23700,4520,5040,-51,13,6,0,0,0,0,0,0,0,0,0,0,0,0
4422,21416,12132,14,-61,-17,23782,4522,5080,-33,13,7,0,0,0,0,0,0,0,0,0,0,0,0
4326,21394,12396,-2,-58,-18,23740,4562,5132,-23,16,8,0,0,0,0,0,0,0,0,0,0,0,0
4264,21302,12344,-6,-68,-7,23714,4658,5146,-14,20,7,0,0,0,0,0,0,0,0,0,0,0,0
4354,21316,12172,-16,-63,-14,23710,4676,5158,-8,18,8,0,0,0,0,0,0,0,0,0,0,0,0
4326,21090,12218,-24,-59,-14,23738,4706,5152,-8,14,12,0,0,0,0,0,0,0,0,0,0,0,0
4308,21018,12116,4,-59,-4,23840,4680,5208,-16,10,12,0,0,0,0,0,0,0,0,0,0,0,0
4400,21122,12142,27,-55,-10,23890,4654,5054,-16,15,10,0,0,0,0,0,0,0,0,0,0,0,0
4350,21162,12256,48,-50,-1,23860,4698,5082,-16,24,10,0,0,0,0,0,0,0,0,0,0,0,0
4298,21322,12342,54,-55,-3,23768,4670,5046,-17,30,9,0,0,0,0,0,0,0,0,0,0,0,0
4286,21436,12338,37,-62,-8,23784,4692,5190,-13,28,7,0,0,0,0,0,0,0,0,0,0,0,0
4372,21320,12232,18,-68,-5,23728,4758,5154,-12,23,8,0,0,0,0,0,0,0,0,0,0,0,0
4430,21174,12108,6,-63,-7,23806,4704,5092,-16,17,9,0,0,0,0,0,0,0,0,0,0,0,0
4404,21104,12146,24,-57,-6,23866,4724,5154,-17,19,9,0,0,0,0,0,0,0,0,0,0,0,0
4358,21246,12232,32,-52,-1,23802,4730,5026,-22,24,10,0,0,0,0,0,0,0,0,0,0,0,0
4326,21242,12292,33,-54,-2,23702,4794,5110,-18,20,5,0,0,0,0,0,0,0,0,0,0,0,0
4392,21262,12232,22,-59,-7,23706,4912,5128,-26,9,7,0,0,0,0,0,0,0,0,0,0,0,0
4410,21246,12162,26,-58,-6,23792,4910,5160,-60,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,21326,12204,26,-53,-5,23860,4774,5150,-91,13,-5,0,0,0,0,0,0,0,0,0,0,0,0
4256,21336,12244,14,-51,-5,23864,4594,5096,-88,24,-4,0,0,0,0,0,0,0,0,0,0,0,0
4240,21338,12250,8,-57,-1,23790,4470,5074,-71,26,-3,0,0,0,0,0,0,0,0,0,0,0,0
4284,21272,12266,-2,-59,-12,23778,4496,5166,-49,21,-3,0,0,0,0,0,0,0,0,0,0,0,0
4312,21192,12282,2,-65,-13,23676,4584,5222,-32,24,1,0,0,0,0,0,0,0,0,0,0,0,0
4480,21282,12180,-3,-62,-15,23706,4626,5162,-19,26,2,0,0,0,0,0,0,0,0,0,0,0,0
4398,21278,12186,-4,-54,-14,23792,4590,5014,-18,17,4,0,0,0,0,0,0,0,0,0,0,0,0
4350,21230,12180,4,-53,-7,23902,4616,5072,-11,10,8,0,0,0,0,0,0,0,0,0,0,0,0
4242,21206,12364,9,-49,-10,23928,4706,5178,-16,23,7,0,0,0,0,0,0,0,0,0,0,0,0
4198,21172,12342,18,-58,-9,23740,4730,5166,-29,35,8,0,0,0,0,0,0,0,0,0,0,0,0
4352,21130,12244,23,-66,-9,23704,4754,5122,-36,35,6,0,0,0,0,0,0,0,0,0,0,0,0
4432,21188,12150,28,-66,-11,23642,4746,5000,-45,19,4,0,0,0,0,0,0,0,0,0,0,0,0
4530,21292,12034,36,-55,-7,23844,4634,5130,-54,2,9,0,0,0,0,0,0,0,0,0,0,0,0
4366,21392,12314,38,-41,-3,23944,4636,5154,-55,13,8,0,0,0,0,0,0,0,0,0,0,0,0
4200,21332,12454,14,-52,-6,23756,4498,5202,-50,48,7,0,0,0,0,0,0,0,0,0,0,0,0
4268,21212,12310,3,-69,-7,23556,4536,5126,-35,49,9,0,0,0,0,0,0,0,0,0,0,0,0
4418,21244,12106,9,-73,-9,23540,4550,5178,-18,27,15,0,0,0,0,0,0,0,0,0,0,0,0
4462,21300,11984,8,-58,-8,23786,4558,5070,-5,1,16,0,0,0,0,0,0,0,0,0,0,0,0
4362,21214,12138,-1,-44,-5,23984,4518,5034,11,3,15,0,0,0,0,0,0,0,0,0,0,0,0
4190,21098,12346,-5,-41,-5,23918,4706,5006,19,30,15,0,0,0,0,0,0,0,0,0,0,0,0
4136,21120,12402,20,-58,-1,23724,4838,5106,7,40,15,0,0,0,0,0,0,0,0,0,0,0,0
4284,21330,12296,36,-71,-4,23690,4826,5144,-13,27,14,0,0,0,0,0,0,0,0,0,0,0,0
4400,21372,12122,17,-66,0,23824,4756,5102,-50,16,6,0,0,0,0,0,0,0,0,0,0,0,0
4404,21284,12144,-5,-54,1,23862,4606,5078,-60,16,3,0,0,0,0,0,0,0,0,0,0,0,0
4428,21172,12188,3,-50,-1,23850,4524,5138,-39,23,5,0,0,0,0,0,0,0,0,0,0,0,0
4380,21134,12230,17,-48,-3,23750,4580,5096,-14,26,8,0,0,0,0,0,0,0,0,0,0,0,0
4240,21232,12328,36,-52,-1,23766,4668,5008,-1,20,9,0,0,0,0,0,0,0,0,0,0,0,0
4278,21240,12300,32,-59,-3,23756,4718,5116,-11,14,5,0,0,0,0,0,0,0,0,0,0,0,0
4316,21334,12252,16,-67,-7,23826,4782,5146,-21,15,4,0,0,0,0,0,0,0,0,0,0,0,0
4422,21272,12128,11,-65,-5,23800,4734,5182,-34,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4408,21156,12140,-5,-55,-11,23754,4620,5078,-46,28,-4,0,0,0,0,0,0,0,0,0,0,0,0
4354,21178,12212,19,-53,-5,23668,4562,5090,-31,28,-1,0,0,0,0,0,0,0,0,0,0,0,0
4296,21314,12310,27,-55,-7,23678,4612,5094,-21,17,2,0,0,0,0,0,0,0,0,0,0,0,0
4236,21276,12310,7,-56,-12,23792,4602,5148,-22,7,3,0,0,0,0,0,0,0,0,0,0,0,0
4290,21120,12284,0,-63,-10,23924,4720,5148,-17,9,2,0,0,0,0,0,0,0,0,0,0,0,0
4324,21084,12164,9,-59,-12,23914,4758,5084,-28,21,2,0,0,0,0,0,0,0,0,0,0,0,0
4304,21134,12220,38,-59,-10,23866,4678,5042,-44,30,-4,0,0,0,0,0,0,0,0,0,0,0,0
4390,21278,12202,38,-63,-11,23786,4626,5098,-46,29,-2,0,0,0,0,0,0,0,0,0,0,0,0
4404,21366,12226,6,-57,-13,23716,4510,5132,-39,19,-2,0,0,0,0,0,0,0,0,0,0,0,0
4378,21218,12246,-10,-55,-12,23768,4570,5092,-30,20,-1,0,0,0,0,0,0,0,0,0,0,0,0
4362,21146,12276,-14,-56,-14,23796,4560,5074,-18,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4342,21160,12308,9,-64,-7,23816,4548,5102,-13,21,3,0,0,0,0,0,0,0,0,0,0,0,0
4344,21132,12130,12,-63,-14,23790,4648,5130,-15,20,6,0,0,0,0,0,0,0,0,0,0,0,0
4338,21090,12354,14,-54,-11,23774,4696,5060,-19,23,8,0,0,0,0,0,0,0,0,0,0,0,0
4284,21078,12216,27,-57,-7,23758,4706,5190,-22,19,5,0,0,0,0,0,0,0,0,0,0,0,0
4382,21208,12196,29,-60,-13,23840,4714,5162,-31,20,4,0,0,0,0,0,0,0,0,0,0,0,0
4380,21298,12246,29,-57,-8,23828,4626,5058,-36,26,8,0,0,0,0,0,0,0,0,0,0,0,0
4374,21314,12254,25,-53,-6,23748,4620,5166,-35,30,8,0,0,0,0,0,0,0,0,0,0,0,0
4374,21346,12242,5,-55,-9,23658,4536,5144,-30,27,6,0,0,0,0,0,0,0,0,0,0,0,0
4356,21192,12240,-1,-58,-6,23750,4568,5164,-13,16,9,0,0,0,0,0,0,0,0,0,0,0,0
4348,21206,12132,8,-54,-7,23828,4638,5132,-6,15,8,0,0,0,0,0,0,0,0,0,0,0,0
4382,21212,12168,7,-52,-8,23816,4726,5066,-6,19,8,0,0,0,0,0,0,0,0,0,0,0,0
4306,21246,12278,3,-53,-6,23862,4798,5108,-13,20,6,0,0,0,0,0,0,0,0,0,0,0,0
4312,21132,12218,-7,-58,-8,23834,4762,5178,-32,17,6,0,0,0,0,0,0,0,0,0,0,0,0
4342,21134,12190,3,-59,-6,23844,4670,5176,-52,25,5,0,0,0,0,0,0,0,0,0,0,0,0
4402,21148,12216,25,-56,-4,23822,4478,5158,-52,33,3,0,0,0,0,0,0,0,0,0,0,0,0
4382,21188,12246,19,-56,-9,23800,4460,5140,-30,34,8,0,0,0,0,0,0,0,0,0,0,0,0
4380,21178,12244,26,-58,-7,23746,4456,5166,-7,27,13,0,0,0,0,0,0,0,0,0,0,0,0
4370,21320,12272,28,-58,-10,23786,4590,5096,9,23,12,0,0,0,0,0,0,0,0,0,0,0,0
4340,21256,12250,17,-57,-9,23768,4710,5126,15,21,14,0,0,0,0,0,0,0,0,0,0,0,0
4360,21244,12236,2,-56,-5,23762,4786,5050,4,27,9,0,0,0,0,0,0,0,0,0,0,0,0
4308,21118,12242,6,-55,-2,23736,4800,5106,-16,32,8,0,0,0,0,0,0,0,0,0,0,0,0
4324,21056,12174,0,-55,-8,23778,4688,5138,-38,32,7,0,0,0,0,0,0,0,0,0,0,0,0
4358,21086,12276,25,-59,2,23774,4574,5184,-36,30,8,0,0,0,0,0,0,0,0,0,0,0,0
4348,21134,12264,42,-55,-4,23832,4610,5112,-17,26,13,0,0,0,0,0,0,0,0,0,0,0,0
4320,21228,12254,43,-56,-5,23806,4678,5082,-4,26,11,0,0,0,0,0,0,0,0,0,0,0,0
4318,21236,12270,47,-59,-6,23808,4680,5166,-9,26,10,0,0,0,0,0,0,0,0,0,0,0,0
4306,21246,12228,42,-58,-5,23794,4728,5106,-20,26,8,0,0,0,0,0,0,0,0,0,0,0,0
4390,21336,12128,27,-58,-1,23760,4642,5162,-25,31,7,0,0,0,0,0,0,0,0,0,0,0,0
4358,21240,12190,11,-52,-4,23718,4616,5114,-21,32,11,0,0,0,0,0,0,0,0,0,0,0,0
4360,21202,12258,13,-55,0,23712,4656,5100,-12,26,10,0,0,0,0,0,0,0,0,0,0,0,0
4348,21186,12188,20,-56,-2,23806,4748,5180,-17,18,7,0,0,0,0,0,0,0,0,0,0,0,0
4244,21268,12182,26,-53,-1,23886,4758,5086,-30,27,1,0,0,0,0,0,0,0,0,0,0,0,0
4294,21310,12208,17,-54,1,23834,4738,5082,-41,40,-1,0,0,0,0,0,0,0,0,0,0,0,0
4280,21204,12228,11,-55,-1,23680,4630,5120,-35,42,-6,0,0,0,0,0,0,0,0,0,0,0,0
4360,21116,12218,7,-59,0,23722,4606,5138,-22,23,-3,0,0,0,0,0,0,0,0,0,0,0,0
4398,21040,12192,29,-55,-3,23842,4678,5134,-14,13,3,0,0,0,0,0,0,0,0,0,0,0,0
4404,21088,12168,55,-56,2,23854,4758,5130,-12,25,1,0,0,0,0,0,0,0,0,0,0,0,0
4366,21162,12320,69,-50,-3,23736,4780,5140,-17,36,5,0,0,0,0,0,0,0,0,0,0,0,0
4290,21316,12174,58,-50,-4,23698,4826,5130,-33,27,6,0,0,0,0,0,0,0,0,0,0,0,0
4404,21358,12182,47,-56,-8,23830,4660,5154,-46,16,9,0,0,0,0,0,0,0,0,0,0,0,0
4436,21360,12168,45,-55,-7,23878,4526,5148,-42,22,12,0,0,0,0,0,0,0,0,0,0,0,0
4354,21408,12260,41,-51,-5,23884,4422,5066,-14,34,20,0,0,0,0,0,0,0,0,0,0,0,0
4342,21504,12258,28,-50,-5,23700,4544,5054,18,39,18,0,0,0,0,0,0,0,0,0,0,0,0
4290,21476,12306,-4,-51,-11,23586,4732,5086,23,25,14,0,0,0,0,0,0,0,0,0,0,0,0
4398,21390,12212,-24,-52,-11,23598,4916,5208,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0
4430,21238,12242,-31,-49,-10,23732,4886,5108,-28,16,7,0,0,0,0,0,0,0,0,0,0,0,0
4332,21158,12172,-20,-49,-5,23790,4724,5098,-52,30,5,0,0,0,0,0,0,0,0,0,0,0,0
4260,21140,12188,-9,-47,-4,23708,4550,5090,-48,39,10,0,0,0,0,0,0,0,0,0,0,0,0
4202,21118,12284,2,-53,-1,23616,4532,5222,-28,32,12,0,0,0,0,0,0,0,0,0,0,0,0
4256,21126,12180,-5,-58,-8,23722,4612,5186,-5,13,14,0,0,0,0,0,0,0,0,0,0,0,0
4284,21078,12196,4,-57,-9,23820,4764,5134,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0
4246,21190,12270,30,-59,-5,23826,4838,5096,9,15,14,0,0,0,0,0,0,0,0,0,0,0,0
4286,21252,12288,38,-63,-5,23894,4848,5014,-23,20,10,0,0,0,0,0,0,0,0,0,0,0,0
4268,21348,12156,23,-66,-3,23890,4802,5068,-44,26,9,0,0,0,0,0,0,0,0,0,0,0,0
4384,21332,12194,6,-62,0,23802,4674,5142,-47,27,4,0,0,0,0,0,0,0,0,0,0,0,0
4372,21232,12204,-17,-57,-6,23838,4568,5148,-42,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4394,21094,12248,-18,-56,-8,23888,4608,5106,-28,18,4,0,0,0,0,0,0,0,0,0,0,0,0
4364,21102,12240,10,-59,-6,23852,4698,5108,-15,27,7,0,0,0,0,0,0,0,0,0,0,0,0
4344,21134,12322,32,-63,-6,23744,4678,5234,-9,33,6,0,0,0,0,0,0,0,0,0,0,0,0
4410,21228,12280,18,-63,-12,23732,4784,5108,-11,32,2,0,0,0,0,0,0,0,0,0,0,0,0
4404,21258,12202,8,-61,-9,23702,4788,5094,-19,25,6,0,0,0,0,0,0,0,0,0,0,0,0
4446,21148,12138,2,-50,-8,23798,4670,5112,-19,20,7,0,0,0,0,0,0,0,0,0,0,0,0
4306,21092,12294,5,-49,-10,23780,4690,5126,-18,28,6,0,0,0,0,0,0,0,0,0,0,0,0
4240,21078,12276,29,-57,-8,23706,4748,5056,-20,34,7,0,0,0,0,0,0,0,0,0,0,0,0
4302,21266,12136,39,-60,-10,23678,4714,5142,-26,31,9,0,0,0,0,0,0,0,0,0,0,0,0
4378,21388,12126,32,-54,-12,23686,4694,5074,-27,27,12,0,0,0,0,0,0,0,0,0,0,0,0
4328,21346,12224,10,-49,-9,23696,4646,5154,-28,33,10,0,0,0,0,0,0,0,0,0,0,0,0
4312,21272,12224,-4,-50,-7,23656,4622,5088,-27,29,15,0,0,0,0,0,0,0,0,0,0,0,0
4274,21206,12148,-3,-51,-8,23750,4646,5118,-11,17,17,0,0,0,0,0,0,0,0,0,0,0,0
4278,21240,12262,-4,-51,-6,23774,4720,5094,-9,17,16,0,0,0,0,0,0,0,0,0,0,0,0
4218,21220,12240,3,-48,-2,23796,4804,5116,-14,29,14,0,0,0,0,0,0,0,0,0,0,0,0
4224,21114,12278,2,-49,-1,23726,4870,5160,-21,31,14,0,0,0,0,0,0,0,0,0,0,0,0
4342,21124,12136,7,-58,-3,23728,4834,5112,-29,25,13,0,0,0,0,0,0,0,0,0,0,0,0
4320,21060,12134,16,-54,-2,23770,4792,5092,-32,19,12,0,0,0,0,0,0,0,0,0,0,0,0
4270,21102,12200,14,-55,0,23770,4806,5142,-39,22,13,0,0,0,0,0,0,0,0,0,0,0,0
4258,21180,12214,32,-58,2,23770,4722,5150,-50,31,9,0,0,0,0,0,0,0,0,0,0,0,0
4304,21272,12278,28,-61,0,23754,4668,5172,-42,34,8,0,0,0,0,0,0,0,0,0,0,0,0
4354,21316,12164,8,-60,-3,23692,4626,5114,-24,34,7,0,0,0,0,0,0,0,0,0,0,0,0
4318,21286,12220,6,-55,-1,23682,4646,5120,-16,28,6,0,0,0,0,0,0,0,0,0,0,0,0
4300,21144,12210,-1,-56,-9,23746,4690,5130,-5,17,7,0,0,0,0,0,0,0,0,0,0,0,0
4346,21054,12240,9,-61,-2,23816,4790,5086,-5,20,9,0,0,0,0,0,0,0,0,0,0,0,0
4288,21158,12258,26,-62,-4,23782,4900,5052,-18,27,5,0,0,0,0,0,0,0,0,0,0,0,0
4344,21164,12132,20,-62,-7,23810,4826,5144,-39,29,1,0,0,0,0,0,0,0,0,0,0,0,0
4368,21220,12178,8,-59,-9,23732,4738,5146,-49,33,1,0,0,0,0,0,0,0,0,0,0,0,0
4390,21166,12208,5,-53,-5,23692,4674,5142,-52,33,1,0,0,0,0,0,0,0,0,0,0,0,0
4336,21064,12286,6,-55,-10,23762,4630,5116,-46,27,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,21082,12244,22,-59,-9,23762,4642,5120,-32,24,5,0,0,0,0,0,0,0,0,0,0,0,0
4336,21126,12210,38,-64,-7,23740,4718,5158,-12,23,6,0,0,0,0,0,0,0,0,0,0,0,0
4302,21256,12148,24,-64,-12,23756,4740,5094,-8,27,2,0,0,0,0,0,0,0,0,0,0,0,0
4288,21278,12176,4,-58,-11,23692,4764,5128,-12,27,3,0,0,0,0,0,0,0,0,0,0,0,0
4272,21194,12206,1,-57,-7,23704,4716,5124,-20,28,2,0,0,0,0,0,0,0,0,0,0,0,0
4266,21080,12274,11,-55,-9,23680,4760,5104,-32,28,1,0,0,0,0,0,0,0,0,0,0,0,0
4336,21076,12290,17,-58,-6,23670,4662,5020,-33,27,3,0,0,0,0,0,0,0,0,0,0,0,0
4334,21164,12184,29,-61,-4,23680,4690,5090,-24,20,8,0,0,0,0,0,0,0,0,0,0,0,0
4292,21168,12138,24,-57,-11,23806,4696,5142,-18,12,8,0,0,0,0,0,0,0,0,0,0,0,0
4282,21078,12188,25,-53,-9,23874,4798,5150,-25,19,3,0,0,0,0,0,0,0,0,0,0,0,0
4234,21186,12222,36,-53,-5,23790,4786,5064,-33,30,4,0,0,0,0,0,0,0,0,0,0,0,0
4270,21264,12360,27,-61,-5,23698,4704,5060,-36,30,5,0,0,0,0,0,0,0,0,0,0,0,0
4338,21246,12340,12,-68,-8,23666,4694,5126,-34,21,6,0,0,0,0,0,0,0,0,0,0,0,0
4422,21168,12200,3,-64,-7,23768,4666,5168,-31,13,6,0,0,0,0,0,0,0,0,0,0,0,0
4356,21132,12174,15,-63,-5,23802,4580,5140,-38,20,4,0,0,0,0,0,0,0,0,0,0,0,0
4388,21192,12150,21,-58,-6,23752,4616,5098,-29,30,7,0,0,0,0,0,0,0,0,0,0,0,0
4316,21250,12262,18,-51,-7,23688,4710,5048,-14,30,9,0,0,0,0,0,0,0,0,0,0,0,0
4318,21260,12272,13,-53,-7,23732,4810,5112,-15,16,9,0,0,0,0,0,0,0,0,0,0,0,0
4296,21170,12280,-5,-58,-13,23838,4784,5038,-30,14,8,0,0,0,0,0,0,0,0,0,0,0,0
4334,21074,12252,13,-64,-2,23736,4694,5114,-37,25,5,0,0,0,0,0,0,0,0,0,0,0,0
4362,21088,12202,29,-62,-7,23740,4732,5112,-34,32,3,0,0,0,0,0,0,0,0,0,0,0,0
4340,21236,12212,29,-58,-6,23646,4710,5140,-26,29,2,0,0,0,0,0,0,0,0,0,0,0,0
4354,21200,12248,23,-55,-5,23712,4652,5056,-24,20,7,0,0,0,0,0,0,0,0,0,0,0,0
4290,21152,12302,11,-56,-8,23712,4608,5100,-26,13,8,0,0,0,0,0,0,0,0,0,0,0,0
4342,21182,12180,4,-61,-8,23748,4678,5108,-22,14,9,0,0,0,0,0,0,0,0,0,0,0,0
4308,21078,12286,28,-58,-6,23796,4796,5124,-15,25,10,0,0,0,0,0,0,0,0,0,0,0,0
4342,21184,12300,33,-57,-5,23766,4782,5070,-19,29,7,0,0,0,0,0,0,0,0,0,0,0,0
4286,21204,12286,26,-61,-8,23746,4662,5106,-33,26,3,0,0,0,0,0,0,0,0,0,0,0,0
