ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
7296,32767,3104,119,87,-39,23232,19820,-3640,36,-44,7
7006,32767,3140,210,104,-34,23262,19904,-3564,60,-30,0
6822,32767,2886,230,94,-46,23090,19936,-3526,-25,-24,-5
7058,32767,2546,220,103,-60,22972,19874,-3576,-101,-16,-1
7198,32767,2322,195,135,-86,23014,19800,-3724,-112,-28,18
7194,32767,2250,157,161,-105,23148,19630,-3730,-73,-43,26
6944,32767,2658,178,206,-80,23244,19680,-3630,-74,-32,22
6608,32767,2742,158,217,-56,23176,19694,-3378,-118,-8,25
6560,32767,2406,88,203,-47,23114,19630,-3224,-142,-4,25
6684,32767,2182,40,200,-56,23416,19848,-3002,-164,37,10
6812,32767,2160,-4,222,-80,23606,19950,-3116,-186,115,-6
6758,32767,2380,-60,243,-96,23412,19856,-3408,-241,156,-17
6630,32767,2538,-75,264,-93,22950,19456,-3446,-293,132,-21
6562,32767,2650,-44,290,-82,22676,19050,-3284,-279,59,-23
6452,32767,2650,-3,297,-94,22578,18740,-2966,-225,-14,-26
6458,32767,2868,47,309,-115,22662,18578,-2894,-150,-74,-21
6326,32767,3076,158,330,-115,22852,18660,-2946,-59,-116,-13
6058,32767,3098,253,329,-108,23128,19136,-3124,67,-144,4
5722,32767,3086,316,304,-106,23312,19410,-3260,113,-164,25
5772,32767,2838,335,271,-101,23364,19704,-3166,90,-169,29
5886,32767,2556,309,262,-101,23366,19776,-3170,26,-142,24
5956,32767,2506,266,270,-102,23320,19864,-3272,-31,-115,18
5752,32767,2506,193,248,-108,23306,19856,-3480,-68,-104,8
5692,32767,2434,86,195,-114,23362,19730,-3472,-98,-88,-4
5802,32767,2228,27,189,-107,23370,19722,-3370,-73,-63,-3
5860,32767,2062,12,185,-98,23320,19588,-3084,-99,-55,3
5774,32767,1874,33,188,-99,23344,19298,-3070,-133,-63,9
5588,32767,2122,42,201,-107,23372,19060,-3104,-107,-70,7
5358,32767,2350,46,174,-98,23320,19110,-3120,-59,-70,9
5356,32767,2278,61,150,-80,23204,19186,-2998,-30,-70,20
5548,32767,2312,70,132,-74,23174,19242,-2914,-14,-87,28
5518,32767,2324,71,117,-50,23282,19338,-3016,-2,-107,32
5298,32767,2576,71,89,-37,23472,19438,-3174,1,-119,38
5114,32767,2710,42,46,-25,23572,19512,-3094,-23,-112,33
5128,32767,2626,7,0,-11,23584,19540,-2996,-59,-90,18
5220,32767,2394,16,-33,4,23540,19468,-2808,-81,-70,10
5360,32767,2258,-10,-70,2,23518,19448,-2928,-79,-64,9
5540,32767,2156,-36,-84,-1,23550,19374,-2962,-77,-60,10
5604,32767,2010,-33,-74,-3,23670,19354,-3164,-53,-49,13
5546,32767,1974,51,-66,-9,23738,19412,-3090,-3,-32,13
5618,32767,1828,111,-51,-6,23670,19606,-3114,27,-10,17
5620,32767,1904,145,-34,-6,23588,19684,-3096,4,6,23
5578,32767,1838,142,-26,-9,23526,19618,-3032,-66,17,16
5570,32767,1842,87,-16,-10,23578,19516,-2990,-79,12,12
5458,32767,1878,19,-16,-17,23534,19430,-2920,-76,11,4
5326,32767,1962,-41,-34,-18,23494,19202,-2792,-91,19,-3
5446,32767,2038,-88,-51,-18,23412,19050,-2800,-75,26,-2
5452,32767,2120,-119,-56,-24,23440,19114,-2998,-23,13,3
5408,32767,2216,-104,-65,-24,23554,19240,-3078,20,0,10
5380,32767,2192,-41,-61,-17,23584,19378,-3016,44,6,11
5414,32767,2074,20,-53,-9,23504,19560,-2952,26,20,14
5466,32767,2096,75,-50,-5,23428,19622,-2974,-7,19,14
5406,32767,2122,93,-52,-8,23512,19488,-2988,-37,15,7
5344,32767,2136,79,-50,-3,23612,19390,-3012,-55,14,4
5348,32767,2174,76,-58,3,23662,19346,-3042,-44,25,6
5320,32767,2054,48,-66,2,23630,19328,-3034,-32,34,7
5496,32767,1912,-10,-71,-3,23480,19286,-2946,-26,34,9
5548,32767,1934,-30,-62,-9,23536,19334,-2904,-23,26,11
5486,32767,1918,-4,-55,-9,23530,19402,-2964,-25,11,8
5436,32767,1966,50,-56,0,23624,19410,-3016,-22,13,6
5402,32767,2098,68,-64,-1,23568,19356,-3028,-28,21,5
5486,32767,2028,57,-68,0,23532,19386,-3112,-23,29,4
5512,32767,1978,37,-56,-2,23522,19458,-3076,-18,26,4
5534,32767,1974,5,-41,-14,23560,19400,-2960,-18,10,8
5386,32767,1962,18,-35,-8,23662,19338,-2974,-28,2,6
5300,32767,2126,52,-50,0,23668,19236,-2978,-38,7,-3
5400,32767,2160,60,-64,-4,23632,19306,-3100,-30,17,2
5450,32767,2066,68,-75,2,23522,19476,-3028,-6,22,8
5608,32767,1914,42,-73,-4,23516,19532,-3002,-9,15,10
5632,32767,1764,23,-63,-13,23512,19554,-2924,-41,13,8
5544,32767,1870,63,-50,-2,23516,19468,-2814,-74,18,2
5496,32767,1932,77,-49,6,23522,19328,-2972,-72,24,-5
5428,32767,1796,61,-53,-7,23558,19300,-3006,-44,25,3
5350,32767,1874,48,-56,-9,23622,19340,-3048,-28,26,11
5404,32767,1898,20,-56,-14,23538,19426,-2932,-33,37,8
5458,32767,1956,12,-52,-13,23502,19408,-2940,-48,36,9
5464,32767,1920,10,-50,-5,23512,19324,-2868,-56,30,0
5418,32767,1892,-5,-54,-7,23552,19274,-2944,-43,23,2
5406,32767,1934,-28,-58,-11,23606,19270,-3016,-24,19,8
5472,32767,1936,-29,-56,-15,23604,19238,-3016,-14,23,8
5462,32767,1934,-3,-53,-13,23592,19328,-2976,1,29,7
5456,32767,2030,38,-52,-5,23530,19478,-2970,4,29,9
5416,32767,1974,47,-60,-1,23562,19558,-2964,-22,24,5
5496,32767,1914,29,-61,-2,23640,19506,-2996,-52,24,3
5540,32767,1840,3,-58,-9,23648,19380,-2984,-69,31,1
5464,32767,1958,-1,-60,-8,23560,19296,-2992,-51,42,-1
5532,32767,1980,6,-61,-8,23470,19330,-2948,-22,42,1
5540,32767,1904,11,-56,-11,23470,19322,-2860,-19,25,6
5496,32767,1958,19,-52,-11,23522,19344,-2864,-20,14,7
5404,32767,1916,20,-50,-8,23608,19416,-2930,-14,20,8
5406,32767,1936,18,-54,-9,23584,19442,-2876,-18,35,8
5444,32767,1828,-3,-60,-11,23462,19418,-2930,-39,38,4
5494,32767,1868,-22,-52,-16,23452,19342,-2964,-46,26,4
5440,32767,1950,-15,-49,-13,23530,19316,-2960,-37,19,2
5402,32767,1988,-12,-53,-9,23596,19330,-2984,-30,19,7
5452,32767,1998,-9,-57,-10,23556,19348,-2950,-25,23,7
5440,32767,1912,1,-56,-9,23528,19382,-2954,-30,28,6
5430,32767,1904,9,-47,-6,23528,19390,-2978,-36,30,5
5410,32767,2000,14,-48,-5,23482,19376,-3014,-31,26,7
5390,32767,2086,9,-55,-6,23540,19300,-2968,-30,21,2
5366,32767,2024,14,-65,-2,23556,19232,-2846,-19,26,-2
5434,32767,1990,28,-62,-4,23490,19284,-2806,-11,28,2
5448,32767,2062,53,-60,-6,23520,19284,-2878,-7,26,5
5466,32767,1948,72,-66,-5,23574,19336,-2968,5,16,7
5522,32767,1952,90,-65,-8,23602,19434,-3122,9,19,11
5424,32767,1954,116,-66,4,23564,19550,-3096,-5,35,12
5474,32767,1758,71,-68,4,23458,19594,-3020,-33,40,9
5552,32767,1642,28,-57,-6,23550,19480,-2962,-60,27,4
5480,32767,1692,-6,-49,-9,23564,19334,-2860,-71,25,3
5442,32767,1854,-12,-48,-11,23576,19202,-2980,-68,28,2
5396,32767,1900,-9,-53,-13,23564,19226,-2998,-44,35,5
5496,32767,1822,-13,-53,-12,23510,19284,-2974,-13,36,8
5490,32767,1876,-20,-48,-13,23434,19314,-2844,-7,29,8
5456,32767,1840,-23,-43,-14,23460,19354,-2830,-20,21,3
5432,32767,2054,-11,-48,-11,23494,19354,-2974,-21,13,2
5384,32767,2016,7,-56,-10,23628,19414,-3114,-21,12,6
5428,32767,1942,18,-61,-8,23656,19384,-3060,-21,16,6
5446,32767,1874,26,-58,-4,23604,19432,-2898,-17,28,5
5460,32767,1834,28,-48,-6,23454,19418,-2848,-18,38,2
5432,32767,1842,50,-49,-3,23406,19400,-2848,-31,34,4
5470,32767,1864,46,-58,-6,23448,19346,-2952,-39,24,0
5460,32767,1928,23,-58,-13,23456,19362,-2942,-34,24,2
5424,32767,1904,6,-62,-10,23472,19376,-3002,-32,25,10
5424,32767,1836,-5,-61,-9,23554,19338,-2928,-30,26,10
5440,32767,1840,-10,-58,-11,23514,19384,-2856,-18,27,9
5436,32767,1754,-6,-47,-15,23512,19406,-2808,-34,26,8
5420,32767,1938,8,-45,-12,23518,19308,-2940,-53,27,6
5334,32767,2056,22,-52,-10,23490,19208,-2992,-38,34,4
5376,32767,2014,13,-57,-11,23468,19252,-2970,-16,40,8
5430,32767,2046,5,-67,-7,23418,19276,-2992,-9,32,14
5488,32767,1966,-14,-68,-10,23412,19350,-3020,-4,19,11
5462,32767,1834,3,-54,-7,23534,19454,-2964,-10,9,12
5390,32767,1798,31,-53,-4,23616,19410,-2868,-23,17,8
5346,32767,1882,53,-56,-1,23560,19376,-2924,-30,30,8
5442,32767,1974,55,-59,-1,23502,19356,-3012,-32,33,11
5410,32767,1984,34,-65,0,23468,19376,-3060,-26,28,14
5470,32767,1868,-3,-69,-3,23538,19416,-3026,-34,22,12
5602,32767,1748,-22,-60,-9,23570,19388,-2984,-42,17,7
5492,32767,1790,-11,-51,-9,23548,19404,-2900,-40,20,5
5392,32767,1972,31,-45,-5,23500,19290,-2936,-41,19,5
5398,32767,2054,34,-62,-4,23520,19260,-3016,-29,28,7
5458,32767,2072,23,-68,-5,23564,19382,-3060,-2,30,13
5520,32767,1942,10,-66,-6,23510,19386,-2926,8,22,15
5544,32767,1740,-11,-61,-12,23512,19432,-2866,-6,15,9
5518,32767,1834,6,-47,-8,23584,19412,-2846,-25,19,4
5388,32767,1948,38,-51,-8,23580,19438,-3000,-33,21,4
5408,32767,1934,32,-63,-9,23580,19426,-3016,-42,29,6
5502,32767,1914,20,-69,-6,23484,19364,-2968,-49,38,10
5598,32767,1868,-4,-62,-6,23392,19280,-2836,-42,27,8
5554,32767,1798,-18,-49,-10,23450,19294,-2858,-31,13,10
5414,32767,1904,1,-42,-11,23540,19368,-2982,-29,11,11
5302,32767,2030,13,-51,-10,23560,19286,-2940,-26,20,9
5348,32767,1958,16,-62,-10,23584,19348,-2992,-13,33,8
5452,32767,1934,13,-61,-8,23478,19344,-2948,-9,36,11
5448,32767,1954,9,-56,-3,23424,19374,-2944,-14,25,12
5418,32767,1944,-21,-55,-9,23482,19364,-2968,-19,14,9
5448,32767,1896,-11,-60,-11,23522,19430,-2938,-33,19,7
5464,32767,1868,21,-58,-6,23590,19340,-2918,-40,21,6
5436,32767,1910,48,-59,-1,23582,19384,-2912,-42,20,9
5386,32767,1970,39,-55,-6,23576,19366,-2952,-38,27,9
5354,32767,2028,30,-60,-6,23554,19330,-3016,-33,30,8
5446,32767,1908,1,-63,-7,23446,19366,-2948,-27,28,8
5582,32767,1872,-20,-57,-13,23406,19302,-2932,-23,27,6
5534,32767,1872,-12,-53,-9,23462,19342,-2812,-21,17,5
5394,32767,1956,8,-51,-6,23552,19334,-2942,-28,14,10
5378,32767,2004,23,-58,-11,23584,19350,-3020,-26,24,5
5388,32767,2026,29,-64,-5,23552,19440,-3004,-15,28,9
5510,32767,1954,12,-62,-11,23504,19396,-2996,-18,24,8
5482,32767,1880,4,-51,-12,23510,19344,-2936,-29,22,5
5422,32767,2048,22,-49,0,23536,19342,-2940,-34,27,7
5370,32767,1896,21,-60,-1,23538,19334,-2928,-33,25,9
5464,32767,1888,3,-65,-12,23472,19292,-3028,-27,19,6
5538,32767,1916,12,-59,-8,23506,19370,-2894,-21,17,6
5394,32767,1946,21,-50,-6,23528,19382,-2928,-21,20,8
5414,32767,1976,10,-54,-10,23512,19376,-2940,-22,27,9
5402,32767,1890,10,-61,-8,23464,19344,-2948,-27,25,8
5468,32767,1934,19,-63,-6,23480,19368,-2978,-26,20,8
5422,32767,1888,23,-54,-6,23540,19396,-2936,-27,19,12
5362,32767,1990,35,-57,-7,23594,19350,-2944,-33,25,10
5422,32767,1914,15,-63,-7,23504,19330,-2924,-44,33,9
5490,32767,1902,2,-55,-11,23442,19274,-2926,-43,32,8
5390,32767,2068,17,-57,-3,23444,19264,-2914,-19,19,8
5402,32767,1974,1,-60,-5,23536,19358,-2942,-2,9,12
5404,32767,2030,6,-62,-7,23648,19382,-2976,0,12,13
5426,32767,1956,21,-60,-4,23656,19450,-2934,-15,26,12
5448,32767,1936,18,-58,-4,23562,19432,-2952,-26,36,8
5474,32767,1924,22,-49,-7,23454,19434,-2898,-45,35,3
5432,32767,1962,29,-51,-5,23452,19280,-3012,-47,28,5
5440,32767,2016,23,-58,-1,23528,19286,-3024,-36,18,8
5460,32767,1984,1,-63,-9,23546,19300,-3006,-27,22,8
5478,32767,1854,2,-59,-5,23542,19374,-2950,-17,29,15
5476,32767,1834,12,-51,-6,23498,19386,-2828,-21,22,10
5468,32767,1932,15,-50,-11,23530,19380,-2920,-22,14,6
5450,32767,2006,30,-50,-7,23672,19342,-3038,-10,15,8
5376,32767,1988,35,-53,-4,23642,19414,-3068,-15,21,10
5422,32767,1908,13,-63,-3,23590,19436,-2990,-35,25,7
5548,32767,1882,-5,-66,-3,23522,19502,-2986,-52,29,6
5530,32767,1948,-10,-54,-9,23458,19438,-3016,-68,18,4
5450,32767,1944,-5,-54,-11,23548,19406,-3000,-75,11,-1
5458,32767,1940,15,-49,-10,23600,19326,-2874,-73,12,1
5404,32767,1950,37,-51,-6,23554,19216,-2956,-60,19,3
5460,32767,1930,29,-55,-10,23494,19194,-2870,-37,36,11
5454,32767,1984,9,-54,-14,23370,19246,-2880,-22,36,18
5406,32767,1938,-1,-60,-13,23398,19356,-2910,-21,15,21
5494,32767,1782,-24,-60,-18,23520,19424,-2884,-32,-4,16
5352,32767,1920,-11,-37,-9,23656,19400,-2828,-57,6,9
5264,32767,2026,-16,-48,-11,23620,19340,-2828,-66,20,6
5368,32767,2056,-23,-59,-8,23638,19240,-2922,-65,25,7
5436,32767,2052,-28,-58,-9,23584,19224,-2902,-50,26,11
5420,32767,2102,-20,-56,-6,23454,19264,-2772,-27,30,14
5490,32767,2014,-2,-53,-4,23452,19316,-2894,-15,24,14
5554,32767,1920,14,-52,-7,23412,19350,-2872,-20,12,13
5448,32767,1972,39,-48,-2,23534,19268,-2864,-27,3,11
5342,32767,2030,26,-43,-4,23674,19334,-3008,-15,2,13
5294,32767,2038,-5,-53,-11,23798,19394,-2892,-11,8,15
5384,32767,2068,-9,-65,-8,23622,19418,-2910,-17,28,10
5506,32767,1958,-4,-60,-3,23538,19440,-2760,-26,38,6
5496,32767,1876,0,-53,-1,23416,19342,-2658,-36,31,6
5488,32767,2002,-2,-48,-7,23452,19202,-2854,-45,20,0
5366,32767,2142,12,-53,-7,23568,19164,-2968,-30,16,2
5354,32767,2114,16,-61,-2,23632,19238,-2980,8,16,8
5412,32767,1990,4,-62,-14,23662,19394,-2930,25,18,9
5464,32767,1994,24,-54,-6,23580,19388,-2814,-1,25,7
5420,32767,1922,39,-51,-2,23538,19364,-2780,-20,35,7
5452,32767,2020,41,-57,-7,23526,19328,-2840,-34,36,4
5458,32767,2030,37,-63,-7,23434,19304,-2932,-33,31,4
5500,32767,1996,31,-61,-5,23504,19280,-2886,-23,23,8
5404,32767,2004,21,-53,-5,23604,19304,-2960,-9,20,6
5396,32767,2010,10,-53,-6,23608,19352,-2968,-8,30,12
5318,32767,1960,15,-52,-2,23474,19348,-2918,-13,40,12
5422,32767,1860,22,-57,-7,23416,19330,-2896,-12,31,6
5462,32767,1884,36,-52,-2,23456,19316,-2916,-13,16,6
5348,32767,2070,49,-47,0,23546,19298,-2932,-15,13,9
5302,32767,2124,37,-59,-3,23614,19312,-3006,-10,16,12
5378,32767,1948,9,-68,-5,23648,19430,-3036,-5,25,8
5466,32767,1938,20,-65,-5,23620,19478,-2954,-5,38,8
5464,32767,1908,37,-59,0,23544,19404,-2914,-25,42,7
5448,32767,1930,23,-56,-1,23530,19362,-2938,-40,33,4
5454,32767,1900,18,-58,-6,23482,19214,-2890,-37,35,3
5474,32767,2012,23,-62,-1,23440,19218,-2914,-16,30,8
5442,32767,2054,23,-62,-4,23534,19350,-2980,7,18,9
5396,32767,1958,19,-61,-8,23614,19432,-2976,10,12,12
5362,32767,1938,35,-59,-2,23638,19482,-2962,-7,20,9
5362,32767,1932,45,-61,2,23632,19412,-2960,-23,32,5
5492,32767,1896,31,-55,-4,23558,19388,-3006,-29,37,7
5444,32767,1974,31,-59,-1,23548,19340,-2916,-22,31,5
5498,32767,1974,10,-65,0,23540,19380,-2946,-24,20,8
5500,32767,1830,14,-61,-4,23516,19350,-2964,-32,23,12
5504,32767,1854,32,-57,-5,23552,19296,-3028,-34,26,7
5472,32767,1868,28,-54,-7,23546,19352,-2944,-34,33,6
5494,32767,1954,29,-48,-9,23484,19348,-2940,-33,28,10
5404,32767,2008,23,-50,-4,23476,19304,-2954,-32,20,6
5422,32767,1910,-15,-55,-7,23630,19288,-2996,-22,14,5
5400,32767,1870,-21,-52,-8,23630,19350,-2964,-6,17,9
5372,32767,2022,4,-54,-9,23550,19406,-2986,-8,36,9
5452,32767,1954,16,-62,-6,23414,19416,-2970,-25,41,5
5546,32767,1884,21,-58,-6,23356,19400,-3014,-36,27,7
5494,32767,1932,32,-51,-6,23494,19350,-3088,-27,6,9
5398,32767,1964,26,-57,-9,23628,19428,-2982,-14,4,9
5406,32767,1936,20,-61,-6,23702,19476,-2974,-20,24,8
5470,32767,1834,28,-59,-3,23562,19448,-2922,-39,41,7
5426,32767,1854,22,-55,-5,23434,19318,-2830,-48,43,7
5512,32767,1842,-1,-52,-11,23374,19258,-2944,-43,26,2
5390,32767,1990,-8,-49,-11,23484,19202,-2930,-25,14,5
5386,32767,1994,-8,-55,-9,23548,19236,-2990,-10,8,8
5354,32767,1942,-6,-56,-10,23652,19322,-2922,6,11,10
5352,32767,1968,3,-63,-7,23636,19408,-3006,22,17,10
5402,32767,1958,22,-62,-2,23626,19534,-3010,10,27,8
5450,32767,1960,38,-62,-3,23592,19542,-2986,-8,34,8
5460,32767,1954,49,-60,4,23592,19412,-2878,-29,34,5
5546,32767,1850,40,-62,-1,23574,19378,-2882,-42,30,2
5524,32767,1884,32,-55,-3,23496,19294,-2970,-45,33,5
5464,32767,1916,24,-52,-5,23510,19328,-3008,-39,32,4
5464,32767,1916,17,-58,-3,23482,19384,-2968,-25,28,6
5576,32767,1816,-2,-58,-11,23486,19324,-2978,-19,21,5
5494,32767,1958,-9,-45,-10,23564,19338,-2998,-9,20,5
5398,32767,1972,7,-46,-6,23552,19364,-3090,-5,26,6
5366,32767,2032,15,-53,-6,23598,19416,-2990,-3,31,7
5404,32767,1950,19,-58,-7,23516,19500,-2978,-5,31,6
5512,32767,1822,18,-56,-8,23498,19472,-2962,-20,26,3
5440,32767,2010,36,-50,-5,23506,19444,-3032,-32,28,3
5384,32767,1998,46,-59,-2,23492,19346,-3032,-35,32,5
5484,32767,1908,24,-59,-8,23474,19380,-3016,-30,31,4
5452,32767,1876,12,-58,-8,23424,19318,-3014,-36,26,9
5410,32767,1848,13,-49,-6,23516,19282,-3044,-31,21,7
5394,32767,1918,7,-48,-9,23560,19370,-2928,-16,13,5
5360,32767,1974,15,-51,-7,23672,19382,-2976,-11,11,2
5344,32767,1990,27,-61,0,23652,19388,-3046,-4,27,2
5400,32767,1988,14,-65,-3,23554,19368,-3054,-11,37,7
5478,32767,2012,24,-71,-4,23442,19452,-3096,-16,38,7
5578,32767,1880,19,-68,-2,23444,19488,-3034,-11,23,3
5576,32767,1784,25,-51,-9,23464,19534,-2958,-17,11,3
5436,32767,1864,46,-46,-5,23578,19482,-3050,-39,14,5
5394,32767,1888,46,-51,-3,23592,19396,-3058,-51,24,4
5392,32767,1900,26,-58,-10,23548,19322,-2990,-42,35,5
5452,32767,1888,12,-59,-9,23432,19348,-2934,-30,33,6
5504,32767,1838,-7,-53,-9,23456,19354,-3008,-36,25,6
5410,32767,1932,-23,-56,-16,23494,19280,-3006,-39,20,5
5418,32767,1980,-10,-60,-9,23526,19338,-3034,-30,22,5
5426,32767,2000,-3,-63,-12,23476,19384,-3082,-21,23,5
5436,32767,1984,12,-63,-9,23484,19386,-3028,-12,20,11
5422,32767,1978,24,-60,-2,23484,19462,-3032,-14,15,8
5420,32767,1826,17,-56,-8,23596,19452,-2990,-25,16,9
5436,32767,1874,30,-55,-8,23568,19430,-2910,-34,29,8
5398,32767,1924,49,-56,0,23528,19380,-2980,-35,36,6
5484,32767,1970,10,-55,-9,23472,19326,-2994,-40,36,6
5496,32767,1926,3,-59,-5,23470,19344,-2958,-37,24,7
5464,32767,1892,-21,-59,-7,23536,19348,-3074,-29,14,3
5460,32767,1844,-38,-53,-12,23538,19400,-3000,-20,20,1
5422,32767,1954,6,-53,-5,23498,19416,-3066,-20,30,6
5430,32767,1890,30,-59,-4,23534,19384,-2998,-17,28,5
5540,32767,1996,25,-60,-11,23506,19414,-2996,-13,31,5
5460,32767,1920,47,-55,-4,23410,19464,-2946,-11,28,4
5448,32767,1882,33,-48,-7,23474,19390,-2964,-13,22,5
5436,32767,1966,19,-56,-8,23534,19396,-2968,-27,25,5
5408,32767,1950,14,-57,-2,23476,19376,-3066,-30,25,3
5434,32767,1950,-4,-61,-7,23484,19394,-3038,-19,23,3
5474,32767,1868,-13,-58,-14,23514,19422,-3010,-21,19,6
5412,32767,1880,17,-54,-6,23584,19372,-3066,-35,24,4
5462,32767,1904,34,-54,-5,23544,19386,-3030,-40,34,4
5456,32767,1938,33,-54,-6,23412,19298,-3000,-23,36,6
5462,32767,1860,33,-60,-5,23362,19344,-3056,-14,30,5
5438,32767,1924,13,-56,-6,23426,19416,-3012,-15,18,9
5450,32767,1950,-2,-56,-7,23574,19428,-3002,-20,11,6
5438,32767,1774,-9,-55,-13,23576,19454,-3056,-20,19,8
5296,32767,1904,20,-49,-7,23536,19424,-3062,-30,35,9
5376,32767,1906,46,-57,-2,23478,19398,-3012,-32,41,6
5430,32767,1842,40,-61,-5,23462,19428,-3040,-33,35,5
5508,32767,1912,27,-63,-2,23542,19392,-3016,-36,30,7
5468,32767,1878,-12,-55,-7,23590,19392,-2994,-33,24,10
5450,32767,1774,-45,-50,-17,23558,19358,-2920,-38,31,4
5436,32767,1868,-24,-52,-16,23502,19326,-2900,-41,42,4
5542,32767,1984,10,-54,-5,23376,19294,-2946,-32,38,2
5458,32767,2010,13,-44,-9,23440,19318,-3066,-16,22,5
5402,32767,1972,4,-50,-9,23444,19454,-3078,-5,19,9
5402,32767,1946,-1,-55,-5,23490,19452,-3018,-6,20,9
5468,32767,1960,-10,-51,-12,23486,19440,-2952,-18,35,9
5380,32767,1914,-1,-53,-9,23396,19388,-2960,-33,31,7
5360,32767,1970,12,-57,-3,23442,19378,-2992,-35,18,6
5354,32767,1952,12,-67,-7,23530,19428,-3090,-28,14,10
5400,32767,1896,11,-66,-5,23592,19424,-3048,-24,26,13
5420,32767,1876,7,-62,-3,23446,19444,-3080,-30,37,10
5510,32767,1876,6,-54,-7,23460,19354,-3014,-33,28,8
5382,32767,1922,27,-53,0,23536,19382,-3056,-24,14,6
5426,32767,1988,33,-51,-3,23616,19364,-3134,-24,15,6
5370,32767,1910,24,-50,-7,23604,19366,-3044,-27,33,7
5438,32767,1906,26,-60,-2,23404,19384,-3030,-26,45,7
5544,32767,1934,0,-61,-9,23294,19390,-3004,-22,39,5
5530,32767,1910,-8,-56,-8,23324,19486,-2868,-24,23,7
5426,32767,1930,11,-55,-4,23464,19458,-3040,-40,16,10
5404,32767,1868,14,-57,-10,23590,19476,-3154,-47,21,9
5384,32767,1848,33,-56,-10,23624,19410,-3070,-44,33,15
5414,32767,1844,21,-54,-7,23432,19378,-2978,-42,50,11
5450,32767,1820,-25,-46,-17,23310,19330,-2898,-53,46,8
5520,32767,1932,-50,-48,-13,23302,19268,-2886,-63,24,6
5400,32767,1982,-54,-51,-13,23462,19178,-3008,-41,8,6
5356,32767,2142,-29,-57,-15,23528,19226,-3058,-5,9,10
5344,32767,2132,9,-66,-6,23554,19362,-3054,8,14,16
5448,32767,2102,14,-65,-5,23556,19490,-3004,5,22,15
5464,32767,1978,13,-53,-7,23434,19506,-2974,-17,25,11
5398,32767,1980,37,-50,1,23472,19474,-3000,-28,22,9
5432,32767,1952,38,-58,1,23476,19364,-3008,-39,21,5
5452,32767,2028,27,-60,-4,23556,19340,-2980,-43,24,7
5452,32767,2026,17,-59,0,23524,19346,-3020,-40,27,10
5406,32767,1992,-2,-58,-4,23478,19302,-3024,-24,20,7
5404,32767,1954,-6,-56,-11,23560,19336,-2984,-12,16,9
5442,32767,2006,12,-57,-4,23566,19362,-3008,-15,17,11
5450,32767,1952,20,-59,-3,23528,19446,-3014,-21,25,6
5464,32767,1924,25,-60,-4,23450,19422,-2940,-15,24,4
5456,32767,1992,25,-56,-5,23488,19368,-3026,-17,21,9
5398,32767,2030,22,-55,-5,23502,19380,-3030,-23,21,7
5472,32767,1952,14,-56,-6,23504,19398,-2970,-29,23,6
5464,32767,1976,12,-54,-9,23498,19406,-3006,-30,31,8
5402,32767,1946,21,-58,-5,23440,19408,-3014,-28,27,5
5430,32767,2002,10,-55,-10,23422,19388,-2998,-28,15,5
5414,32767,2022,8,-59,-10,23512,19354,-2930,-33,17,8
5454,32767,2010,8,-58,-6,23528,19364,-3062,-29,20,9
5414,32767,1992,6,-56,-11,23458,19370,-3028,-24,22,11
5402,32767,1972,12,-60,-10,23488,19426,-2988,-33,22,10
5422,32767,2016,29,-56,-1,23490,19388,-2996,-33,24,8
5422,32767,1918,14,-57,-9,23394,19432,-2982,-29,23,8
5446,32767,2008,8,-57,-8,23440,19368,-2982,-30,18,9
5426,32767,2052,7,-57,-6,23510,19352,-3046,-31,20,6
5402,32767,2076,1,-57,-9,23444,19388,-3044,-21,19,9
5404,32767,1994,12,-57,-7,23502,19486,-2888,-20,12,11
5438,32767,2008,31,-58,-3,23538,19342,-3040,-28,10,9
5398,32767,1970,23,-57,-5,23560,19356,-3114,-31,17,4
5388,32767,1900,14,-56,-9,23510,19384,-3018,-28,29,7
5450,32767,2092,16,-59,-9,23428,19436,-2974,-27,30,9
5484,32767,2044,-15,-61,-7,23470,19344,-2934,-30,16,7
5456,32767,1976,-13,-61,-8,23462,19402,-2996,-27,11,4
5460,32767,1942,4,-57,-4,23572,19416,-3024,-26,16,8
5386,32767,2004,28,-59,-9,23486,19428,-3108,-23,25,11
5438,32767,2064,28,-63,-10,23482,19484,-3114,-18,30,9
5438,32767,1996,23,-56,-5,23426,19448,-2978,-25,21,9
5420,32767,1926,34,-54,-2,23480,19404,-2918,-30,19,11
5426,32767,1864,15,-56,-6,23486,19362,-2882,-35,24,9
5392,32767,1922,11,-60,-7,23498,19374,-2926,-36,30,5
5452,32767,1918,18,-61,-6,23460,19332,-3024,-35,26,8
5458,32767,2020,23,-59,-4,23514,19370,-3008,-26,14,5
5422,32767,2050,10,-52,-6,23534,19382,-3014,-16,13,6
5340,32767,2066,2,-52,-6,23574,19382,-3008,-19,22,6
5410,32767,2064,-9,-57,-10,23500,19372,-3010,-19,25,3
5502,32767,1988,-9,-63,-12,23438,19412,-3016,-14,20,2
5532,32767,2054,16,-57,-9,23484,19362,-3050,-14,14,7
5424,32767,2000,51,-61,1,23530,19372,-3044,-13,14,10
5382,32767,1996,65,-67,-2,23532,19496,-3114,-8,26,15
5504,32767,1876,62,-65,-2,23504,19582,-3040,-10,36,17
