ax,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
8494,32767,-5858,46,-54,-5,23204,21558,-10532,-30,21,4
8512,32767,-5970,62,-63,-2,23174,21558,-10538,-18,21,8
8560,32767,-5942,49,-59,-2,23168,21576,-10484,-8,31,10
8558,32767,-5912,25,-53,-8,23052,21586,-10554,-8,35,11
8580,32767,-5852,-8,-48,-17,23074,21656,-10632,-21,18,12
8546,32767,-5928,-18,-51,-21,23170,21568,-10692,-35,14,7
8594,32767,-5954,-2,-60,-17,23170,21596,-10628,-42,20,3
8604,32767,-5904,24,-60,-5,23182,21568,-10538,-41,26,3
8584,32767,-5898,25,-54,-4,23098,21460,-10536,-26,33,10
8482,32767,-5844,19,-47,-5,23052,21584,-10588,-12,40,17
8466,32767,-5870,9,-57,-5,23062,21616,-10656,-20,32,12
8504,32767,-5990,2,-55,-3,23082,21564,-10638,-38,21,5
8510,32767,-5938,20,-59,-1,23172,21520,-10624,-22,20,6
8484,32767,-5842,28,-63,-4,23172,21548,-10546,-13,23,6
8536,32767,-5794,26,-66,2,23138,21466,-10604,-21,20,10
8574,32767,-5888,14,-62,-2,23072,21560,-10488,-15,25,7
8590,32767,-5942,-2,-63,-8,23086,21650,-10554,4,25,8
8546,32767,-5970,-8,-63,-13,23114,21662,-10726,-2,21,11
8548,32767,-5918,-5,-66,-17,23182,21654,-10638,-27,14,10
8582,32767,-5906,23,-66,-5,23254,21526,-10684,-34,13,4
8560,32767,-5870,29,-73,-8,23214,21572,-10574,-13,34,6
8572,32767,-5934,32,-72,1,23096,21616,-10566,-5,46,17
8596,32767,-6002,54,-61,9,22936,21604,-10536,-27,39,13
8450,32767,-5902,47,-62,3,22966,21618,-10642,-46,28,6
8422,32767,-5968,19,-76,-2,23012,21606,-10604,-43,16,8
8526,32767,-5946,-5,-83,-6,23132,21556,-10608,-33,6,11
8696,32767,-6014,-23,-68,-14,23276,21552,-10600,-21,10,15
8678,32767,-5970,-23,-53,-14,23252,21534,-10574,-23,22,12
8664,32767,-5868,-6,-53,-9,23204,21558,-10658,-21,24,6
8608,32767,-5878,9,-48,-5,23220,21612,-10666,-16,24,4
8512,32767,-5924,36,-49,2,23192,21660,-10540,-15,27,2
8466,32767,-5996,44,-54,2,23142,21608,-10566,-24,29,4
8468,32767,-5980,30,-56,-2,23066,21584,-10536,-33,30,9
8546,32767,-5902,14,-64,-15,23124,21500,-10606,-40,18,6
8600,32767,-5966,-14,-64,-22,23096,21532,-10624,-32,11,0
8572,32767,-5858,-13,-58,-15,23180,21566,-10670,-24,15,3
8570,32767,-5952,-1,-63,-19,23168,21628,-10622,-11,23,9
8556,32767,-6090,3,-63,-20,23178,21608,-10592,-11,30,8
8608,32767,-6028,22,-61,-6,23026,21618,-10596,-24,34,11
8550,32767,-5888,35,-54,-9,23024,21584,-10574,-44,25,9
8452,32767,-5906,33,-51,-2,23132,21556,-10636,-51,9,3
8494,32767,-5886,18,-57,-2,23264,21546,-10606,-32,10,2
8524,32767,-5976,2,-64,-14,23282,21516,-10606,-14,19,8
8616,32767,-5886,-11,-56,-14,23184,21564,-10594,-17,30,8
8594,32767,-5982,-14,-47,-14,23074,21596,-10568,-27,32,7
8572,32767,-5990,-14,-47,-13,23026,21582,-10618,-29,23,7
8472,32767,-5972,2,-47,-2,23078,21630,-10684,-20,15,6
8442,32767,-5836,32,-64,-1,23218,21606,-10598,-20,10,5
8572,32767,-5842,42,-69,-1,23276,21564,-10636,-27,14,4
8626,32767,-5984,33,-60,-2,23212,21530,-10664,-38,29,4
8630,32767,-5978,7,-51,-16,23048,21596,-10650,-38,36,7
8456,32767,-5904,-9,-50,-16,22928,21608,-10624,-19,33,14
8410,32767,-5932,3,-60,-11,23044,21564,-10514,-7,11,14
8486,32767,-5980,23,-65,-5,23544,21564,-10482,-3,-20,-2
8558,32767,-5990,39,-65,1,23660,21524,-10568,-27,12,2
8566,32767,-5918,43,-59,1,23350,21472,-10484,-66,56,8
8492,32767,-5986,28,-53,0,22928,21526,-10424,-77,68,13
8440,32767,-6180,-21,-65,-3,22632,21584,-10454,-65,55,18
8558,32767,-5934,-22,-92,-1,22492,21662,-10610,-43,26,11
8748,32767,-5792,-10,-104,11,22820,21682,-10692,-27,-7,16
8890,32767,-5782,8,-85,29,23170,21482,-10794,-25,-11,32
8808,32767,-5896,22,-70,40,23176,21492,-10900,-8,41,28
8688,32767,-5904,19,-58,45,23030,21760,-10796,11,59,7
8534,32767,-5892,30,-38,43,23124,22018,-10744,6,43,9
8426,32767,-5970,27,-19,26,23350,21874,-10522,-43,25,12
8338,32767,-5974,0,-14,9,23524,21498,-10470,-91,35,4
8298,32767,-5912,-14,-2,-2,23220,21262,-10400,-75,60,6
8334,32767,-5888,-8,-2,-17,22914,21224,-10442,-30,52,16
8504,32767,-6010,-18,-12,-39,22960,21308,-10506,2,11,16
8716,32767,-5978,-29,-26,-56,23282,21664,-10620,19,-14,-8
8764,32767,-5656,-11,-43,-69,23430,21770,-10594,17,-1,-14
8808,32767,-5692,10,-48,-65,23420,21568,-10634,9,7,0
8744,32767,-5870,41,-40,-42,23180,21446,-10678,13,22,10
8604,32767,-5928,99,-57,-14,22936,21480,-10732,23,35,5
8466,32767,-5920,95,-80,0,22776,21644,-10688,32,28,-4
8438,32767,-5844,75,-96,18,22896,21884,-10674,4,19,4
8548,32767,-5926,29,-104,13,23010,21900,-10568,-45,27,16
8566,32767,-6016,-41,-87,-1,23144,21742,-10652,-103,36,6
8516,32767,-5984,-86,-63,-4,23330,21392,-10590,-109,29,8
8424,32767,-5824,-82,-49,-7,23488,21196,-10596,-73,24,9
8518,32767,-5792,-32,-55,-2,23446,21108,-10524,-15,29,0
8726,32767,-6070,-10,-49,-5,23194,21334,-10466,27,47,8
8762,32767,-6060,27,-35,-13,22772,21624,-10526,28,58,24
8676,32767,-5968,28,-40,-26,22560,21740,-10674,14,34,33
8542,32767,-5878,18,-46,-33,22838,21750,-10750,11,-14,26
8590,32767,-5778,26,-51,-44,23392,21792,-10838,11,-43,8
8644,32767,-5834,48,-48,-50,23748,21596,-10742,-37,8,19
8630,32767,-5910,53,-33,-44,23576,21360,-10674,-83,59,26
8482,32767,-5888,63,-18,-31,23094,21428,-10678,-68,74,4
8268,32767,-5914,61,-23,-21,22772,21722,-10532,-12,57,-3
8186,32767,-5902,49,-57,-6,22788,21848,-10510,14,17,13
8330,32767,-5960,36,-77,8,23102,21796,-10570,-8,-7,17
8530,32767,-6028,13,-80,24,23258,21580,-10768,-42,11,10
8660,32767,-5906,0,-87,31,23154,21470,-10870,-41,41,0
8712,32767,-5936,-36,-70,26,23048,21606,-10686,7,29,-3
8626,32767,-5904,-51,-45,16,23260,21750,-10596,18,10,-4
8510,32767,-5866,-52,-47,2,23530,21732,-10598,-19,14,-9
8518,32767,-5854,-45,-51,-5,23534,21462,-10604,-60,30,-12
8560,32767,-5954,-22,-35,-25,23354,21236,-10604,-42,49,-6
8522,32767,-5974,-2,-32,-41,22906,21270,-10632,11,53,5
8422,32767,-5988,5,-42,-45,22654,21596,-10666,48,25,11
8458,32767,-5918,20,-66,-57,22760,21820,-10718,40,-4,13
8704,32767,-6006,37,-78,-64,23056,21930,-10810,-17,-1,10
8802,32767,-5856,55,-64,-56,23184,21716,-10818,-62,12,11
8670,32767,-5788,68,-46,-41,23314,21564,-10852,-66,17,10
8444,32767,-5792,66,-28,-27,23390,21504,-10752,-51,16,3
8238,32767,-5840,60,-27,-13,23372,21566,-10656,-42,27,4
8312,32767,-6034,35,-39,2,23166,21496,-10538,-55,44,9
8414,32767,-6028,2,-38,12,22874,21500,-10584,-60,50,14
8384,32767,-5930,-38,-39,12,22798,21584,-10506,-47,32,14
8338,32767,-5810,-64,-51,13,23076,21546,-10640,-30,-9,10
8568,32767,-5792,-70,-57,15,23406,21506,-10752,-17,-12,11
8754,32767,-5922,-63,-56,3,23524,21466,-10674,-3,13,-1
8786,32767,-5818,-33,-51,-2,23304,21524,-10614,25,47,-9
8720,32767,-5868,19,-39,5,22906,21696,-10642,39,60,-4
8510,32767,-5932,56,-40,-10,22814,21726,-10728,10,31,10
8516,32767,-5930,41,-51,-27,23034,21630,-10836,-23,4,3
8572,32767,-5904,26,-50,-51,23228,21614,-10792,-23,12,-5
8582,32767,-5948,9,-34,-78,23212,21614,-10724,22,38,1
8540,32767,-6054,-9,-12,-94,23296,21648,-10804,10,35,18
8462,32767,-6100,-1,-3,-99,23380,21658,-10832,-19,26,11
8494,32767,-6052,34,-8,-92,23324,21662,-10842,-46,46,8
8570,32767,-6214,59,10,-80,23122,21684,-10588,-56,71,19
8474,32767,-6346,62,47,-71,22894,21636,-10764,-33,70,30
8360,32767,-6486,34,64,-64,22964,21570,-10876,-13,50,34
8418,32767,-6458,6,76,-59,23158,21680,-11024,-17,39,32
8642,32767,-6508,-3,93,-54,23358,22058,-10864,-66,79,24
8780,32767,-6416,-7,140,-36,23026,22470,-10356,-158,166,4
8566,32767,-6544,-21,199,-10,22658,21854,-10336,-129,131,41
8464,32767,-6758,-36,256,12,23022,21070,-10830,-66,41,96
8636,32767,-7018,-48,298,20,23602,20898,-11108,-96,38,77
9376,32767,-7158,-86,381,-1,23940,21434,-10978,-151,123,-9
9416,32767,-7064,-100,495,-10,23816,22290,-10278,-183,224,-68
8986,32767,-7352,-166,637,-21,23144,22730,-9882,-188,281,-48
8398,32767,-7310,-225,726,-37,22644,22286,-10428,-302,209,45
8444,32767,-7370,-226,766,-65,22936,21382,-10860,-450,125,68
9174,32767,-7566,-207,858,-89,23402,20634,-10834,-484,102,23
9686,32767,-7440,-103,992,-77,23626,20638,-10564,-388,126,-47
9510,32767,-7222,-41,1140,-93,23444,20912,-10232,-256,150,-48
8878,32767,-7206,-70,1271,-118,23360,21308,-10066,-112,154,38
8134,32767,-6788,-41,1343,-129,23132,21764,-9874,-43,163,101
8122,32767,-6666,-12,1374,-124,22876,22060,-9634,-72,155,84
8152,32767,-6418,18,1424,-103,22888,22162,-9616,-115,138,33
8050,32767,-6248,43,1476,-85,22924,22296,-9932,-217,116,7
7732,32767,-5804,39,1511,-79,22866,21862,-9932,-324,101,55
7556,32767,-5438,36,1478,-66,22942,21098,-10086,-321,62,110
7652,32767,-5024,2,1437,-40,23130,20666,-10380,-239,25,103
7840,32767,-4654,-87,1404,-1,23210,20872,-10088,-173,15,68
7968,32767,-3994,-290,1361,48,22816,21292,-9400,-112,5,76
7712,32767,-3576,-447,1291,70,22524,20662,-8940,77,-62,163
7398,32767,-3618,-702,1229,93,22978,20552,-9714,243,-127,189
7606,32767,-4236,-922,1155,102,23714,21236,-10592,265,-139,152
8636,32767,-5012,-942,1120,93,24360,22152,-10762,152,-126,77
9372,32767,-4818,-747,1152,114,24398,22682,-10292,-34,-75,57
9290,32767,-4210,-449,1176,185,23912,22420,-9784,-165,1,140
8878,32767,-4626,-292,1207,258,23464,21874,-9828,-199,26,189
8322,32767,-5070,-54,1224,302,23466,21522,-10392,-269,-9,127
8632,32767,-5234,116,1241,258,23902,21260,-10304,-334,-45,-5
9032,32767,-5028,197,1300,182,24024,21690,-10032,-237,-39,-12
8982,32767,-4736,259,1364,145,23682,21620,-9234,-235,-16,80
8448,32767,-4588,283,1386,134,23418,21170,-8766,-142,-37,155
8338,32767,-5034,185,1358,84,23690,21310,-9396,-76,-39,123
8538,32767,-5112,114,1372,23,24012,21610,-10074,-237,-18,34
9006,32767,-4886,152,1410,-34,23834,21726,-9584,-320,-11,-1
9184,32767,-4382,226,1482,-97,23312,21760,-8400,-211,-44,73
8736,32767,-3836,248,1470,-78,23240,21092,-8036,-28,-67,169
8400,32767,-4256,82,1424,-11,23838,21230,-9670,64,-48,107
8858,32767,-4574,24,1428,3,24328,21554,-10332,-222,-42,-40
9452,32767,-4218,102,1488,-51,24348,22348,-9982,-365,-18,-91
9406,32767,-4006,61,1586,-76,23818,22406,-8872,-227,10,91
8482,32767,-3732,-102,1598,-19,23536,21556,-8686,-157,-22,236
7656,32767,-3996,-358,1512,56,24138,21400,-9618,-314,47,110
7844,32767,-3730,-615,1388,69,24082,21902,-9674,-581,161,-60
8486,32767,-3082,-418,1432,24,23684,21854,-9182,-612,143,-36
8196,32767,-3138,-435,1475,1,23342,21148,-8294,-523,71,89
7752,32767,-3056,-662,1359,14,23386,20694,-8148,-510,53,86
7816,32767,-3292,-687,1231,61,23588,20854,-8188,-527,49,22
8212,32767,-2648,-576,1206,49,23684,21090,-7902,-444,43,13
8434,32767,-1862,-489,1227,3,23812,21114,-7646,-279,10,48
8498,32767,-1882,-483,1220,1,24020,20988,-7862,-261,-12,44
8538,32767,-2312,-483,1167,20,24418,21072,-8452,-322,25,26
9120,32767,-2224,-418,1143,-10,24736,21532,-8772,-268,112,21
9248,32767,-1708,-352,1222,-49,24128,22200,-7784,-161,169,66
8824,32767,-1766,-366,1254,-33,23624,21608,-7220,-260,127,105
8308,32767,-1980,-383,1234,9,23662,21072,-7536,-470,104,50
7956,32767,-1794,-311,1163,-9,23952,21146,-8032,-597,138,-28
8294,32767,-1544,-258,1157,-75,23720,21500,-7570,-570,161,-22
8608,32767,-1040,-312,1189,-140,23328,21018,-6908,-453,99,62
8286,32767,-756,-386,1158,-100,23646,20506,-7132,-394,9,68
7774,32767,-914,-450,1093,-44,24258,20560,-7644,-424,13,2
7808,32767,-612,-366,1064,-78,24294,21298,-7190,-414,115,3
8070,32767,-410,-345,1069,-115,23662,21200,-6334,-346,125,95
7812,32767,-298,-453,1016,-92,23282,20594,-6270,-296,70,113
7450,32767,-214,-479,934,-59,23526,20584,-6700,-284,20,46
7236,32767,178,-354,870,-66,23890,20802,-6852,-331,-10,8
7570,32767,418,-294,831,-97,24006,20628,-6526,-268,-31,45
7890,32767,424,-344,822,-98,24132,20384,-6448,-136,-33,82
7648,32767,240,-398,787,-68,24266,20678,-6680,-71,3,69
7422,32767,264,-333,744,-91,24164,21456,-6610,-96,58,51
7440,32767,576,-239,735,-95,23812,21724,-6110,-165,33,55
7388,32767,586,-211,715,-81,23798,21136,-6098,-226,-14,49
7186,32767,404,-179,656,-75,24146,20686,-6486,-254,-26,13
7180,32767,502,-126,601,-91,24406,20564,-6662,-249,15,-21
7248,32767,848,-45,585,-102,24120,20684,-6372,-208,50,-5
7268,32767,1038,11,580,-91,23656,20644,-5970,-145,16,43
6928,32767,908,-46,519,-64,23660,20546,-6030,-101,-49,54
6774,32767,666,-80,426,-83,24096,20550,-6452,-92,-89,30
6960,32767,858,-95,368,-103,24424,20742,-6446,-74,-56,27
7264,32767,756,-137,350,-99,24182,20698,-6058,-53,-32,43
7138,32767,656,-151,354,-72,23930,20816,-5840,-53,-51,57
6864,32767,436,-124,317,-65,24018,20966,-6220,-88,-68,48
6858,32767,362,-104,282,-83,24248,21100,-6528,-115,-67,29
7122,32767,422,-67,274,-84,24448,21048,-6500,-116,-39,18
7240,32767,302,0,296,-66,24416,21132,-6352,-92,6,18
7100,32767,274,10,316,-68,24114,21078,-6098,-145,39,29
6698,32767,268,48,299,-68,23906,20828,-6010,-197,26,20
6630,32767,186,66,277,-66,24120,20738,-6260,-179,-7,14
6666,32767,192,71,251,-79,24338,20670,-6380,-129,6,18
6750,32767,150,74,247,-87,24298,20806,-6052,-88,29,24
6664,32767,342,70,254,-62,24054,20772,-5554,-102,30,34
6508,32767,440,51,232,-47,23976,20504,-5580,-131,-1,26
6280,32767,488,5,197,-50,24178,20452,-5960,-121,-14,20
6344,32767,616,-68,147,-63,24288,20590,-6142,-106,4,20
6730,32767,402,-128,116,-75,24004,20856,-5596,-96,-17,27
6718,32767,508,-129,121,-69,24012,20706,-5390,-98,-63,18
6396,32767,636,-86,125,-54,24308,20548,-5702,-99,-87,4
6280,32767,690,-30,94,-40,24630,20536,-6144,-90,-56,-5
6408,32767,510,44,61,-41,24698,20854,-6240,-52,7,-5
6638,32767,358,98,67,-43,24222,21042,-5818,-76,40,5
6794,32767,206,131,85,-42,23832,20896,-5390,-130,11,7
6742,32767,-116,153,106,-53,23896,20730,-5472,-137,-48,-11
6354,32767,208,184,110,-70,24586,20706,-6014,-160,-68,-18
6300,32767,136,214,98,-86,24714,20822,-6132,-190,-4,-4
6450,32767,64,218,98,-87,24470,21056,-5954,-230,59,15
6600,32767,-204,199,94,-76,23942,21160,-5620,-303,88,14
6498,32767,-410,154,103,-71,23778,21052,-5276,-409,64,2
6230,32767,-294,85,99,-71,23940,20898,-5246,-465,20,5
6060,32767,-278,-20,74,-88,24126,20672,-5050,-429,4,5
6014,32767,-334,-119,39,-96,24324,20310,-4876,-416,-4,-9
6154,32767,-280,-189,11,-83,24342,19802,-4898,-388,10,-21
6258,32767,116,-167,61,-103,24334,19634,-5038,-284,14,-2
6122,32767,474,-130,88,-122,24370,19800,-5302,-139,21,22
6034,32767,436,-169,80,-126,24160,20236,-5106,-11,23,40
6314,32767,58,-170,82,-112,24066,20574,-4786,26,-11,42
6420,32767,56,-93,121,-93,24284,20774,-4832,-19,-54,23
6218,32767,144,-36,152,-78,24686,20790,-5050,-124,-33,-4
5776,32767,294,16,148,-79,24576,20748,-5046,-228,21,-6
5830,32767,266,17,117,-110,24276,20398,-4868,-262,45,3
6114,32767,232,-69,87,-125,24222,20388,-4816,-210,33,-8
6032,32767,382,-91,91,-104,24150,20392,-4840,-195,37,-5
5832,32767,364,-95,103,-98,23980,20048,-4588,-201,27,-2
5702,32767,352,-91,77,-98,24020,19760,-4590,-161,-2,2
5626,32767,482,-61,40,-75,24156,19694,-4520,-73,-30,7
5506,32767,742,-66,18,-68,24248,19728,-4388,-3,-37,4
5492,32767,860,-78,2,-47,24312,19882,-4416,41,-40,5
5464,32767,770,-39,-15,-11,24224,20088,-4536,36,-35,14
5440,32767,736,-21,-53,-22,24024,20178,-4794,0,-25,39
5730,32767,580,25,-78,-37,24138,20348,-4994,-13,-44,60
5826,32767,346,101,-78,-26,24196,20706,-4888,-29,-65,61
5764,32767,336,207,-55,5,24348,20976,-4592,-94,-71,53
5576,32767,294,259,-35,30,24502,20910,-4430,-199,-64,36
5494,32767,14,210,-52,35,24680,20694,-4608,-298,-40,31
5530,32767,-40,105,-84,15,24694,20334,-4710,-345,5,34
5742,32767,-160,-19,-100,-22,24534,20084,-4620,-319,42,34
6104,32767,-184,-157,-72,-56,24222,19862,-4368,-242,38,41
6022,32767,-134,-166,-41,-44,24194,19708,-4270,-202,6,38
5898,32767,-80,-125,-25,-40,24372,19724,-4298,-158,-31,31
5768,32767,284,-44,-11,-26,24718,19958,-4200,-78,-51,42
5656,32767,548,20,-15,-19,24780,20122,-4146,-24,-20,33
5518,32767,718,57,-30,-29,24572,20162,-3962,-49,30,3
5526,32767,738,103,-65,-16,24192,19910,-3752,-99,41,4
5614,32767,534,172,-108,-10,23986,19628,-3634,-84,-9,-4
5782,32767,294,216,-104,-35,24272,19592,-3806,44,-94,-7
5648,32767,672,345,-97,1,24746,19854,-4482,130,-97,16
5602,32767,552,420,-97,28,24926,20144,-4888,148,-37,25
5508,32767,178,379,-95,20,24732,20522,-4820,126,19,36
5660,32767,-276,335,-102,39,24464,20710,-4680,99,34,49
5960,32767,-658,236,-81,34,24474,20852,-4550,50,15,36
6060,32767,-966,116,-52,16,24664,20848,-4606,-27,3,16
5942,32767,-1018,59,-48,25,24700,20538,-4400,-120,29,3
5890,32767,-770,81,-36,22,24502,20026,-4146,-197,65,5
5882,32767,-844,62,-43,-14,24422,19846,-4176,-184,54,9
5836,32767,-664,13,-50,-24,24478,19790,-4294,-129,36,6
5864,32767,-304,-31,-41,-24,24500,19732,-4174,-66,25,7
5818,32767,-126,-78,-28,-24,24436,19734,-4218,-21,12,13
5704,32767,-136,-137,-33,-25,24336,19792,-4396,11,23,19
5684,32767,-132,-165,-42,-28,24222,19952,-4306,47,23,28
5778,32767,-64,-138,-56,-29,24290,20276,-4338,80,-12,26
5796,32767,12,-76,-43,-20,24548,20478,-4416,71,-30,21
5474,32767,136,74,-27,7,24820,20622,-4412,-7,-2,11
5286,32767,18,130,-59,24,24690,20364,-4322,-74,31,-1
5556,32767,-330,118,-98,15,24556,20076,-4176,-81,43,-1
5860,32767,-408,85,-108,8,24480,19910,-4174,-41,35,-1
5988,32767,-410,54,-80,7,24566,19860,-4358,-21,22,4
5880,32767,-334,48,-67,6,24538,19968,-4360,-10,25,9
5852,32767,-286,58,-68,5,24472,19998,-4230,7,27,14
5876,32767,-408,28,-65,-2,24548,20184,-4400,29,17,17
5926,32767,-482,-5,-57,-14,24604,20344,-4372,23,25,7
5808,32767,-328,-12,-41,-11,24528,20216,-4296,0,21,1
5722,32767,-122,-4,-36,-10,24566,20082,-4374,-7,11,3
5666,32767,-52,29,-49,-3,24670,20136,-4474,-7,20,8
5688,32767,-150,55,-70,4,24574,20130,-4430,-7,37,11
5898,32767,-294,40,-71,-5,24404,20194,-4438,-6,41,15
5940,32767,-466,35,-59,-6,24326,20332,-4342,-10,28,18
5894,32767,-500,29,-49,-1,24360,20314,-4268,-39,8,11
5792,32767,-444,19,-41,-5,24564,20140,-4292,-61,10,10
5738,32767,-368,13,-40,0,24680,20096,-4458,-55,25,13
5654,32767,-282,-7,-45,-5,24592,20000,-4532,-49,42,16
5774,32767,-334,-50,-55,-19,24460,20128,-4454,-33,52,22
5810,32767,-436,-84,-47,-24,24320,20242,-4272,-26,38,20
5836,32767,-472,-97,-37,-18,24436,20266,-4118,-49,3,9
5752,32767,-348,-87,-31,-16,24630,20144,-4240,-69,-14,3
5674,32767,-104,-58,-35,-12,24776,19974,-4416,-63,10,0
5530,32767,94,-22,-52,-6,24514,19878,-4338,-13,48,-3
5794,32767,-114,-9,-72,-20,24246,20152,-4210,19,37,7
5954,32767,-52,23,-58,-9,24240,20182,-4108,20,-8,12
5816,32767,-88,63,-50,0,24470,20152,-4262,25,-51,12
5692,32767,-192,75,-54,1,24898,20166,-4480,30,-44,8
5616,32767,-258,94,-65,4,24752,20246,-4708,14,21,9
5724,32767,-224,95,-64,-3,24438,20328,-4582,-19,71,4
5826,32767,-304,60,-58,-10,24268,20440,-4438,-43,39,14
5884,32767,-316,29,-53,1,24544,20468,-4392,-84,-23,11
5772,32767,-328,14,-45,-5,24774,20286,-4446,-129,-5,2
5644,32767,-444,5,-62,5,24638,20018,-4314,-143,38,3
5824,32767,-622,-22,-68,-13,24482,19880,-4176,-111,48,4
5950,32767,-390,-69,-51,-40,24420,19822,-4206,-72,21,4
5790,32767,-48,-73,-39,-23,24528,19932,-4158,-44,-3,14
5572,32767,64,-49,-50,-17,24628,19970,-4118,-23,2,16
5638,32767,-236,-40,-70,-18,24648,20016,-4256,1,14,11
5784,32767,-348,-29,-78,-8,24610,20132,-4324,13,23,3
5870,32767,-256,-22,-63,-10,24556,20200,-4224,7,15,1
5778,32767,22,-55,-36,-25,24590,20086,-4254,4,6,5
5642,32767,154,-22,-41,-13,24676,20086,-4356,-9,13,6
5574,32767,28,43,-65,0,24600,20084,-4352,-27,32,10
5730,32767,-130,69,-77,1,24538,20184,-4462,-19,43,13
5848,32767,-146,65,-83,0,24526,20272,-4434,-13,40,16
5830,32767,-244,43,-72,3,24648,20252,-4276,-10,35,14
5788,32767,-276,17,-69,4,24592,20192,-4206,-27,43,8
5790,32767,-404,-16,-61,0,24460,20036,-4146,-48,68,6
5756,32767,-406,-9,-59,-4,24250,19844,-4256,-42,66,8
5768,32767,-298,-14,-57,-12,24322,19884,-4506,-6,34,18
5814,32767,-162,-24,-50,-20,24518,20092,-4594,31,3,26
5756,32767,-34,-29,-30,-19,24642,20346,-4482,33,5,33
5674,32767,-56,-19,-8,-11,24628,20506,-4380,8,21,27
5526,32767,-20,-10,-11,-2,24624,20404,-4230,-48,30,4
5448,32767,-64,-2,-40,-4,24538,20198,-4204,-86,31,-6
5544,32767,-12,27,-66,2,24608,19890,-4456,-81,25,6
5710,32767,24,36,-80,0,24604,19802,-4570,-26,15,11
5868,32767,-148,4,-79,-1,24630,20052,-4514,33,8,14
5914,32767,-184,25,-61,6,24552,20454,-4388,33,21,15
5844,32767,-210,45,-46,5,24408,20452,-4134,-14,24,13
5796,32767,-188,40,-49,-5,24498,20278,-4300,-51,0,6
5772,32767,-248,44,-58,-5,24706,20142,-4540,-76,4,-3
5768,32767,-320,46,-49,-12,24734,20004,-4492,-69,29,-4
5686,32767,-144,37,-46,-19,24480,20106,-4280,-32,37,-2
5686,32767,-88,-6,-54,-12,24392,20062,-4142,-34,20,0
5742,32767,-122,-66,-58,-16,24510,19916,-4230,-28,-2,4
5684,32767,-158,-38,-66,-11,24574,19880,-4392,-12,2,4
5716,32767,-168,2,-65,-7,24598,20050,-4428,16,24,11
5750,32767,-36,49,-57,-12,24508,20256,-4282,39,28,21
5818,32767,-76,61,-53,-11,24660,20306,-4168,19,6,21
5684,32767,-202,48,-44,-9,24762,20278,-4194,-29,3,19
5604,32767,-242,49,-46,-4,24822,20036,-4300,-59,32,1
5584,32767,-212,42,-57,-6,24626,20056,-4440,-42,51,-1
5898,32767,-16,25,-72,-8,24482,20108,-4632,-16,46,12
5938,32767,24,1,-63,-5,24374,20246,-4534,-4,30,19
5978,32767,-258,-23,-50,-8,24394,20336,-4394,-26,16,18
5900,32767,-296,-13,-31,-7,24426,20246,-4272,-51,17,14
5684,32767,-346,27,-31,-5,24392,20168,-4202,-74,19,20
5602,32767,-218,45,-37,-13,24410,20140,-4458,-81,15,21
5596,32767,-150,30,-50,-9,24596,20116,-4504,-55,3,24
5562,32767,-96,-5,-52,-9,24608,20184,-4432,-48,18,22
5564,32767,-94,-37,-55,-10,24582,20250,-4156,-53,26,20
5752,32767,-302,-86,-43,-13,24624,20200,-4198,-68,10,15
5648,32767,-204,-67,-49,-8,24764,20004,-4204,-64,-5,2
5612,32767,-134,-33,-59,-6,24820,19868,-4282,-30,3,0
5682,32767,2,-7,-62,-9,24728,19934,-4366,10,30,1
5750,32767,122,19,-67,-10,24510,20126,-4372,26,46,2
5884,32767,174,4,-67,-11,24350,20156,-4232,22,28,7
5892,32767,46,-20,-64,-8,24626,20190,-4416,6,-16,6
5800,32767,-150,0,-55,-2,24804,20248,-4414,-4,-9,2
5658,32767,-124,57,-54,-4,24714,20292,-4368,-7,27,5
5718,32767,-72,94,-58,1,24586,20310,-4404,-32,43,9
5826,32767,-66,73,-55,-6,24380,20280,-4306,-70,40,9
5750,32767,-110,45,-53,-10,24382,20122,-4202,-101,24,12
5760,32767,-182,20,-58,-6,24486,20004,-4328,-92,13,10
5738,32767,-288,-3,-60,-12,24628,20030,-4426,-62,16,6
5684,32767,-318,-8,-60,-9,24684,20036,-4226,-27,32,11
5702,32767,-206,-26,-51,-13,24668,19956,-4184,-10,24,18
5636,32767,-34,-44,-47,-15,24662,19932,-4322,-2,22,20
5584,32767,-56,-24,-63,-9,24556,20138,-4334,3,32,15
5792,32767,-116,6,-68,-11,24546,20288,-4338,7,30,11
5918,32767,-22,21,-60,-8,24578,20420,-4436,-10,22,9
5922,32767,26,17,-46,-2,24584,20392,-4386,-45,26,10
5680,32767,-38,5,-38,-1,24594,20150,-4210,-81,32,4
5602,32767,-74,-2,-49,-5,24632,19884,-4216,-59,25,-3
5640,32767,-136,12,-60,-7,24682,19898,-4400,-20,21,-4
5656,32767,14,54,-61,-1,24632,20004,-4356,6,30,3
5704,32767,-86,33,-66,-4,24586,20156,-4286,20,35,8
5790,32767,12,-12,-66,-8,24486,20250,-4276,13,24,11
5816,32767,-116,-14,-68,-7,24510,20266,-4372,-3,13,3
5784,32767,-170,35,-58,-4,24568,20250,-4436,-27,8,3
5768,32767,-126,61,-51,-1,24638,20168,-4456,-40,19,1
5698,32767,-172,61,-57,-7,24662,20214,-4312,-41,32,6
