a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
5798,21606,-8516,-3,38,16,498,32767,-8554,-31,-24,-30,8478,4732,-9272,-40,33,7,24710,16586,1016,-21,-21,-17
4982,21946,-8382,-24,111,11,870,32767,-8744,11,-43,-26,8326,4696,-9258,-61,43,-2,24480,16676,1198,-13,-11,-17
4786,21578,-8484,-56,-5,29,466,32767,-8190,23,-21,-21,8304,4420,-9282,-71,37,-11,24414,16766,1212,-13,-45,-16
5458,21618,-8382,-74,-55,33,628,32767,-8934,-20,-37,-25,8278,4248,-9248,-45,23,-13,24552,16828,1092,-26,-72,-14
5492,21572,-8404,-48,11,22,1100,32767,-8868,-8,-40,-34,8372,4416,-9182,-8,21,-15,24650,16650,1018,-38,-68,-12
5068,21616,-8376,-58,33,20,542,32767,-8558,-21,3,-28,8248,4724,-9220,6,16,-18,24716,16644,1068,-20,-56,-13
5266,21450,-8574,-75,-27,17,934,32767,-9162,20,-34,-24,8284,4768,-9200,-12,7,-16,24592,16844,1144,-18,-54,-14
5474,21324,-8610,-64,1,10,960,32767,-8458,16,-21,-35,8348,4648,-9102,-21,7,-14,24554,16688,1114,-60,-46,-17
5216,21332,-8472,-56,28,3,248,32767,-8154,-33,-5,-27,8336,4680,-9276,-3,14,-15,24482,16268,1130,-54,-49,-20
5292,21260,-8500,-37,10,9,992,32767,-8530,50,-95,-8,8476,4754,-9358,-15,19,-20,24518,16202,1100,-22,-47,-17
5064,21544,-8420,-43,43,6,1076,32767,-8336,41,-37,-7,8410,4508,-9216,-25,10,-10,24620,16464,1162,16,-49,-17
4966,21510,-8342,-53,3,5,28,32767,-8356,27,1,-12,8330,4602,-9304,-3,1,0,24696,16960,1168,22,-45,-15
5458,21328,-8368,-66,-5,-8,476,32767,-8604,86,-59,8,8392,4720,-9284,5,-1,9,24624,17026,1052,-14,-43,-12
5432,21272,-8310,-45,51,-22,876,32767,-8416,65,-34,0,8450,4708,-9278,-14,11,1,24624,16854,1124,-33,-48,-8
4876,21508,-8290,-77,64,-20,272,32767,-8346,-19,-10,-15,8346,4606,-9382,-30,20,-14,24658,16652,1026,-42,-49,-7
5514,21300,-8488,-61,-24,-13,640,32767,-8498,29,-61,-23,8288,4436,-9284,-27,19,-21,24632,16604,1106,-30,-36,-6
5620,21428,-8432,-58,57,-27,1134,32767,-8528,2,-39,-24,8414,4422,-9176,-20,12,-23,24530,16578,1166,-22,-33,-3
4908,21784,-8328,-40,79,-36,426,32767,-8264,4,-35,-40,8410,4516,-9212,15,17,-16,24500,16614,1162,-11,-44,4
4812,21658,-8234,-95,1,-35,910,32767,-8598,-44,-36,-48,8402,4860,-9278,18,14,-7,24588,16798,1188,-2,-52,9
5400,21474,-8442,-80,-48,-29,698,32767,-8614,3,-27,-45,8442,4892,-9210,-11,8,-3,24676,16934,1150,-17,-47,10
5492,21110,-8366,-68,1,-33,720,32767,-8768,-39,-12,-40,8422,4814,-9194,-11,11,4,24602,16742,1102,-42,-32,7
5362,21618,-8382,5,35,-38,774,32767,-8696,21,-12,-23,8452,4838,-9346,-25,23,2,24524,16746,1134,-36,-42,7
4812,21876,-8336,-5,57,-32,512,32767,-8704,5,9,-9,8532,4774,-9252,-42,25,-1,24562,16636,1094,-45,-53,4
4840,21840,-8300,-35,-43,3,412,32767,-8550,20,-31,2,8424,4702,-9318,-49,28,-1,24628,16610,1120,-24,-58,1
5400,21716,-8270,-41,-70,18,916,32767,-8954,-49,-16,-24,8420,4736,-9324,-47,26,4,24572,16704,1102,-20,-36,-2
5412,21722,-8332,-23,-11,25,210,32767,-8424,-9,-6,-6,8468,4574,-9300,-54,30,0,24494,16660,1170,-27,-32,-2
5024,21870,-8290,-43,6,24,656,32767,-8582,29,-75,17,8366,4508,-9142,-49,36,-12,24406,16720,1166,-26,-53,1
5444,21522,-8400,-66,-64,24,904,32767,-8118,67,-55,2,8206,4648,-9046,-34,23,-9,24634,16760,1086,-23,-65,5
5866,21358,-8426,-60,-33,12,690,32767,-8916,-8,-15,-5,8284,4716,-9128,-26,13,-6,24734,16812,1096,-31,-41,8
5408,21516,-8462,-44,53,-5,902,32767,-9074,-17,2,-41,8454,4638,-9224,-33,31,-15,24634,16676,1094,-47,-18,2
4908,21610,-8368,-53,33,-11,240,32767,-8532,-95,46,-67,8288,4772,-9142,-36,34,-13,24544,16536,1072,-42,-36,1
5404,21186,-8518,-86,-51,-13,70,32767,-8666,-39,27,-30,8224,4888,-9188,-42,7,3,24634,16700,1054,-23,-57,-3
5446,21346,-8456,-69,11,-20,532,32767,-8432,27,-27,-15,8538,4836,-9320,-68,13,15,24558,16678,1082,-36,-38,-5
5172,21046,-8466,-55,9,-21,430,32767,-8534,-35,-26,-24,8388,4740,-9270,-78,25,8,24502,16670,1094,-36,-31,-3
5216,21588,-8504,-41,0,-16,1034,32767,-8886,-20,-62,-9,8468,4654,-9354,-82,19,4,24434,16486,1100,-45,-43,-3
5182,21418,-8396,-45,-7,-15,780,32767,-8466,-4,-9,-17,8498,4608,-9440,-83,22,7,24524,16426,1156,-25,-58,-3
5376,21614,-8310,-58,-20,-16,-22,32767,-9212,-7,14,-24,8548,4506,-9564,-80,42,6,24570,16448,1058,-12,-55,-4
5310,21762,-8304,-63,6,-25,-24,32767,-8694,59,-65,-9,8430,4296,-9418,-84,56,1,24550,16570,1092,3,-52,-2
5192,21348,-8368,-84,-22,-18,320,32767,-8558,38,-40,-12,8246,4304,-9270,-57,38,-3,24758,16838,1006,-34,-64,2
5474,21612,-8230,-56,-31,-17,-106,32767,-8450,-5,-59,-8,8190,4806,-9108,-15,8,6,24678,16586,986,-41,-35,-4
5264,21510,-8342,-30,-19,-18,666,32767,-8488,31,-90,-1,8466,4878,-9150,-37,23,-1,24510,16478,1112,-19,-32,-8
5352,21646,-8430,-2,-12,4,766,32767,-8512,4,-32,-8,8472,4648,-9268,-70,57,-17,24516,16552,1126,-3,-50,-11
5066,22006,-8280,-17,19,3,-64,32767,-8654,18,-41,-14,8244,4544,-9336,-68,55,-16,24684,16746,1142,7,-58,-9
5020,22018,-8266,-25,-34,7,688,32767,-9000,-25,-70,-21,8246,4712,-9272,-31,15,11,24584,16900,1272,-10,-37,-11
5266,21626,-8192,-73,-60,4,436,32767,-8514,-53,-47,-32,8538,4886,-9278,-30,1,26,24504,16810,1272,-19,-34,-14
5832,21388,-8318,-44,-65,1,272,32767,-8454,-52,-74,-32,8542,4968,-9270,-56,22,22,24496,16860,1248,-29,-61,-14
5340,21890,-8284,-34,60,-2,592,32767,-8390,13,-108,-17,8538,4760,-9410,-103,47,7,24638,16714,1078,-48,-82,-15
5158,21606,-8278,-41,-35,20,882,32767,-8550,21,-97,-11,8286,4238,-9360,-116,50,-5,24798,16478,1052,-49,-67,-16
5774,21522,-8406,-41,-13,30,792,32767,-8920,24,-64,-12,8230,4088,-9404,-83,31,-3,24604,16454,1106,-28,-42,-17
4882,21848,-8314,-16,90,35,406,32767,-8852,44,-56,-8,8284,4184,-9310,-39,20,4,24436,16628,1132,-16,-43,-13
4526,21614,-8286,-78,-25,49,382,32767,-8738,10,-91,-11,8346,4538,-9330,-8,21,6,24464,16598,1076,-18,-72,-8
5734,21368,-8312,-73,-140,57,872,32767,-8496,-37,-106,-12,8396,4648,-9258,-36,28,-1,24686,16590,1104,-9,-72,-9
6222,21318,-8264,-34,-11,35,792,32767,-8420,-31,-99,3,8440,4456,-9188,-53,27,-9,24694,16692,1206,-7,-46,-12
5292,21546,-8072,-17,83,15,916,32767,-8690,6,-81,5,8358,4396,-9206,-40,26,-11,24550,16646,1122,-15,-30,-17
5068,21652,-8102,-62,14,9,664,32767,-8572,17,-66,-5,8338,4574,-9372,-21,14,-7,24564,16628,1088,-7,-43,-16
5442,21460,-8392,-80,-11,5,312,32767,-8520,1,-70,3,8430,4654,-9280,-39,13,-6,24634,16662,1088,-4,-60,-16
5202,21042,-8244,-84,-5,4,544,32767,-8522,11,-99,5,8498,4568,-9290,-53,18,-5,24698,16688,1164,8,-52,-15
5420,21194,-8272,-59,-35,0,928,32767,-8660,-1,-72,8,8452,4548,-9416,-46,30,1,24616,16914,1098,1,-46,-14
5284,21292,-8280,-52,18,-12,476,32767,-8614,19,-56,13,8430,4430,-9420,-47,34,-2,24552,16888,1138,-17,-58,-16
4840,21546,-8196,-42,22,-15,510,32767,-8434,19,-91,8,8286,4320,-9380,-39,36,-4,24558,16624,1194,-27,-51,-16
4950,21238,-8286,-73,-28,-17,826,32767,-8290,-1,-81,2,8260,4380,-9186,-13,18,-1,24544,16532,1228,-19,-41,-20
5478,21078,-8364,-30,-31,-14,570,32767,-8656,10,-57,2,8382,4570,-9142,-2,17,8,24506,16444,1226,-10,-45,-22
5176,21460,-8174,19,58,-20,312,32767,-8506,18,-57,0,8444,4638,-9312,-16,20,10,24552,16644,1104,14,-62,-17
4614,21784,-8040,-25,-2,-14,528,32767,-8646,-8,-68,-3,8400,4334,-9390,-41,35,0,24586,16958,1098,20,-64,-15
5124,21750,-8008,-71,-72,-7,628,32767,-8376,-12,-71,-10,8264,4174,-9336,-23,36,-5,24660,17014,1036,-5,-53,-13
5630,21038,-8148,-95,-86,-10,590,32767,-8320,-23,-75,-12,8174,4366,-9314,12,24,3,24572,16954,1196,-23,-58,-8
5972,21410,-8028,-48,-14,-24,850,32767,-8562,12,-90,-15,8268,4666,-9140,22,-3,16,24708,16824,1130,-26,-68,-5
5788,21386,-8258,2,43,-35,758,32767,-8474,-6,-73,-17,8494,4636,-9298,-7,14,15,24724,16792,1134,-27,-56,-8
5200,21422,-8152,-36,84,-37,700,32767,-8628,-1,-74,-14,8344,4432,-9374,-30,41,-2,24638,16886,1180,-24,-54,-9
5048,21722,-8248,-18,36,-29,528,32767,-8156,31,-74,-1,8328,4190,-9366,-20,33,-9,24668,16856,1134,-37,-62,-8
4992,21562,-8260,-48,14,-20,718,32767,-8674,16,-62,8,8252,4380,-9238,15,11,-3,24670,16630,1212,-39,-58,-8
4920,21630,-8374,-28,5,-10,734,32767,-8872,14,-58,-5,8610,4666,-9334,14,-5,5,24680,16666,1214,-23,-45,-11
4944,21316,-8408,-42,-17,-6,612,32767,-8646,-29,-58,-13,8566,4422,-9414,-24,24,-10,24606,16676,1114,-33,-28,-11
5414,21468,-8400,-21,-35,1,556,32767,-8336,-19,-60,-3,8392,4236,-9448,-15,39,-16,24594,16654,1056,-10,-44,-5
5548,21538,-8310,-16,18,0,876,32767,-8744,-15,-44,9,8354,4342,-9462,3,25,-20,24784,16980,1120,-5,-64,-2
5444,21582,-8300,-10,35,4,620,32767,-8568,-2,-40,5,8386,4408,-9270,2,7,-18,24804,17016,1224,-33,-32,-3
5258,21712,-8276,-37,45,1,548,32767,-8204,4,-58,4,8418,4458,-9200,6,10,-13,24466,16780,1200,-55,-14,-4
5202,21658,-8264,-65,23,1,676,32767,-8412,57,-91,13,8366,4508,-9196,0,20,-14,24330,16586,1346,-36,-41,2
5422,21416,-8284,-88,-2,1,1004,32767,-8432,51,-84,23,8280,4348,-9296,-7,20,-16,24536,16712,1292,-13,-64,6
5422,21390,-8222,-87,26,-10,478,32767,-8512,3,-51,12,8310,4414,-9224,2,8,-27,24718,16864,1164,-14,-60,3
5404,21212,-8236,-64,13,-8,18,32767,-8482,7,-70,-3,8370,4398,-9172,15,-2,-24,24724,16792,1144,-29,-39,3
5324,21126,-8388,-62,14,-8,718,32767,-8622,-5,-92,3,8398,4516,-9212,20,0,-22,24624,16764,1166,-25,-32,1
5584,21186,-8308,-5,9,-4,428,32767,-8314,0,-48,6,8350,4542,-9150,18,9,-19,24558,16850,1196,-26,-58,1
5568,21334,-8336,18,74,-15,228,32767,-8192,9,-84,3,8348,4710,-9318,15,5,-16,24698,16828,1218,-23,-66,3
4556,22150,-8192,45,133,-7,1158,32767,-8648,17,-91,-2,8390,4682,-9358,-8,10,-16,24684,16972,1236,-27,-48,2
4294,21688,-8176,-46,16,14,596,32767,-8638,-5,-29,-9,8440,4622,-9208,-15,9,-14,24578,16922,1170,-40,-46,0
5882,21562,-8430,-37,-93,13,390,32767,-8588,-25,-63,-18,8640,4532,-9310,-19,17,-10,24660,16826,1154,-40,-61,-2
5730,21870,-8492,2,176,-9,974,32767,-8684,-7,-84,-20,8532,4438,-9172,-25,31,-13,24804,16652,1132,-39,-55,-3
4224,22216,-8048,-80,186,3,636,32767,-8504,-19,-52,-13,8486,4546,-9422,-8,20,2,24646,16634,1230,-25,-21,-7
4932,21442,-8236,-142,-62,30,410,32767,-8736,-12,-68,-13,8398,4424,-9270,-18,28,-1,24456,16826,1146,-13,-27,-7
6262,21148,-8666,-135,-31,32,668,32767,-8448,-22,-97,-18,8316,4518,-9164,0,22,4,24672,17064,1108,-20,-68,-2
5550,21328,-8532,-29,152,22,496,32767,-8490,-14,-73,-2,8332,4682,-9258,9,27,14,24802,16948,980,-49,-49,-2
4438,21874,-8150,-64,140,25,412,32767,-8424,49,-97,13,8330,4740,-9142,-6,23,21,24608,16700,1226,-51,-19,-8
5112,21456,-8212,-88,-48,37,552,32767,-8446,67,-83,21,8396,4628,-9218,-28,24,25,24550,16664,1230,-32,-31,-12
6248,21234,-8444,-71,-16,32,482,32767,-8534,34,-98,6,8366,4444,-9110,-26,30,21,24624,16752,1202,-31,-54,-18
4644,21606,-8344,-17,196,18,826,32767,-8676,40,-94,0,8300,4610,-9128,-12,21,24,24694,16730,1232,-50,-49,-25
4196,21804,-8136,-35,57,38,702,32767,-8478,-11,-60,-26,8466,4606,-9262,-32,6,30,24584,16580,1236,-45,-24,-31
5102,21424,-8458,-57,-77,61,262,32767,-8366,-49,-39,-38,8512,4366,-9436,-40,23,22,24366,16756,1296,-29,-45,-33
5870,21400,-8188,-39,-23,60,656,32767,-8606,-6,-56,-24,8248,4270,-9274,-23,37,14,24602,16766,1230,-39,-72,-28
5846,21456,-8102,-20,65,39,494,32767,-8514,-30,-20,-29,8408,4418,-9268,-11,12,16,24782,16660,1122,-48,-58,-26
5380,21732,-8018,-42,109,16,146,32767,-8564,-44,-26,-32,8432,4392,-9272,-27,18,20,24704,16554,1040,-47,-42,-22
5004,21628,-8200,-98,74,12,832,32767,-8466,6,-79,-17,8488,4254,-9214,-18,29,21,24612,16458,1184,-35,-40,-22
5128,21466,-8112,-138,3,14,494,32767,-8554,1,-30,-11,8308,4376,-9342,1,36,18,24592,16754,1178,-5,-60,-22
5516,21000,-8296,-139,-32,12,24,32767,-8776,2,-58,-11,8330,4594,-9392,16,16,22,24726,16890,1140,-13,-62,-20
5470,20980,-8322,-65,35,1,502,32767,-8662,23,-91,-15,8372,4564,-9440,3,11,19,24748,16858,1196,-27,-40,-20
5040,21286,-8108,-25,56,-7,424,32767,-8556,6,-47,-24,8396,4466,-9314,0,23,8,24592,16682,1298,-46,-30,-22
4858,21650,-8034,-31,29,-6,186,32767,-8366,5,-52,-25,8150,4660,-9178,14,20,4,24568,16502,1212,-45,-52,-27
4752,21674,-8112,-51,1,-6,838,32767,-8736,15,-62,-22,8440,4818,-9180,15,6,10,24700,16450,1196,-23,-62,-26
4962,21238,-8284,-78,-51,-5,634,32767,-8474,5,-25,-37,8526,4858,-9232,-25,16,6,24750,16582,1114,-7,-43,-27
5588,21158,-8354,-40,-52,-8,204,32767,-8394,8,-44,-30,8352,4576,-9174,-56,35,5,24624,16706,1152,-12,-37,-21
5532,21488,-8294,-3,47,-16,884,32767,-8580,45,-76,-29,8218,4486,-9176,-46,22,16,24614,16824,1162,-13,-50,-14
4744,21894,-8088,-17,76,-12,854,32767,-8626,4,-27,-40,8384,4364,-9194,-17,-5,26,24666,16870,1178,-23,-58,-13
5134,21476,-8236,-91,-52,8,424,32767,-8604,46,-22,-31,8536,4550,-9228,-3,-11,30,24748,16778,1214,-40,-49,-14
5534,21478,-8438,-83,-21,14,678,32767,-8736,78,-62,-21,8522,4674,-9330,-5,2,27,24744,16660,1164,-39,-35,-8
5078,21356,-8288,-72,17,10,812,32767,-8506,35,-33,-22,8494,4768,-9494,-28,12,18,24624,16790,1168,-24,-34,-5
5240,21420,-8240,-64,-50,9,338,32767,-8406,8,-32,-17,8326,4450,-9444,-62,27,9,24672,16808,1238,-36,-42,-6
5890,21174,-8254,-44,-43,-2,750,32767,-8414,24,-72,-2,8382,4284,-9428,-45,31,13,24736,16734,1194,-39,-52,-4
5494,21690,-8130,7,76,-24,898,32767,-8580,15,-37,7,8414,4418,-9338,4,38,29,24652,16752,1264,-36,-28,-8
4612,21714,-8026,-12,71,-21,604,32767,-8758,32,-37,6,8532,4550,-9248,11,29,31,24522,16778,1246,-36,-24,-11
4604,21836,-8180,-60,-24,-2,724,32767,-8408,45,-48,11,8382,4626,-9152,7,32,28,24486,16740,1230,-47,-58,-8
5568,21420,-8254,-47,-62,19,544,32767,-8116,30,-27,18,8342,4718,-9094,2,24,24,24690,16564,1112,-59,-69,-7
5494,21136,-8110,-33,15,18,558,32767,-8824,7,-61,9,8306,4732,-9022,-8,25,18,24612,16516,1186,-36,-40,-4
5338,21620,-8156,6,42,8,726,32767,-8518,-19,-40,-5,8458,4770,-9204,-9,21,12,24490,16716,1256,-24,-37,2
4868,21832,-8336,-5,71,1,234,32767,-8114,21,-24,-8,8472,4614,-9176,-33,26,3,24548,16856,1216,-31,-66,6
4490,21474,-8164,-78,8,7,596,32767,-9268,37,-58,-28,8340,4582,-9256,-24,24,7,24780,16856,1076,-49,-74,11
5396,21190,-8292,-64,-92,13,672,32767,-8556,-36,12,-60,8284,4700,-9274,-16,19,14,24752,16652,1126,-63,-36,8
5848,20956,-8482,-43,12,-2,-18,32767,-8190,-47,13,-59,8414,4600,-9214,-33,17,9,24552,16478,1168,-58,-20,8
4964,21542,-8256,23,117,-13,338,32767,-8608,-1,-35,-45,8482,4406,-9270,-27,27,3,24600,16566,1156,-38,-40,3
4540,21218,-8144,-48,-15,2,1068,32767,-8736,-22,-44,-46,8444,4482,-9234,-9,30,-2,24722,16738,1136,-22,-46,-1
5394,21564,-8316,-42,-63,10,258,32767,-8436,-7,-4,-41,8342,4626,-9392,-8,22,-7,24676,16824,1186,-38,-19,-3
5234,21048,-8304,-61,6,3,-120,32767,-8448,12,-61,-22,8334,4652,-9226,-16,12,-12,24506,16756,1236,-46,-13,-2
5192,21270,-8262,-54,-11,-10,980,32767,-9076,86,-101,-11,8390,4632,-9262,-19,22,-13,24504,16744,1218,-46,-52,0
5386,21114,-8312,-41,-11,-24,792,32767,-8708,0,-32,-26,8352,4652,-8976,-22,24,-10,24824,16692,1166,-49,-69,-1
5168,21274,-8212,-20,36,-20,-168,32767,-8344,-6,-41,-23,8262,4698,-9334,-5,17,9,24696,16558,1158,-56,-19,-1
4798,21150,-8286,-20,11,-21,696,32767,-8442,55,-111,-4,8316,4666,-9408,-20,21,6,24388,16552,1238,-42,-19,2
5120,21308,-8338,-27,-35,-25,572,32767,-8630,-10,-31,-16,8406,4560,-9262,-34,22,-1,24488,16652,1136,-30,-62,9
5330,21326,-8390,7,26,-33,458,32767,-8632,5,-46,-19,8398,4602,-9052,-18,14,-3,24832,16892,1052,-34,-75,14
4996,21360,-8244,21,51,-26,1150,32767,-9088,79,-32,-8,8440,4750,-9092,-7,5,6,24804,16844,1054,-68,-37,10
4878,21816,-8376,3,33,-18,646,32767,-8594,37,11,-26,8428,4792,-9184,-22,9,10,24620,16528,1096,-75,-17,8
5182,21510,-8344,-25,-11,-12,294,32767,-8442,-29,-19,-33,8416,4680,-9404,-38,20,3,24524,16416,1258,-53,-36,1
5522,21778,-8348,-24,17,-17,754,32767,-8344,0,-81,-13,8452,4588,-9282,-53,27,-6,24546,16404,1198,-43,-54,-4
5110,21642,-8278,-50,46,-20,1018,32767,-8784,-53,-37,-21,8414,4550,-9148,-41,18,1,24648,16620,1106,-25,-43,-6
5074,21570,-8344,-78,5,-16,-16,32767,-8750,-57,1,-25,8374,4714,-9162,-27,13,12,24670,16784,1112,-32,-40,-6
5402,21364,-8320,-87,-21,-21,430,32767,-8754,55,-62,15,8514,4876,-9358,-37,10,18,24578,16656,1032,-51,-48,-9
5498,21482,-8296,-51,39,-24,220,32767,-8618,49,-8,29,8470,4762,-9294,-61,30,14,24604,16514,1180,-53,-51,-12
4896,21740,-8014,-30,36,-7,202,32767,-8898,16,-18,35,8352,4684,-9314,-71,35,7,24598,16528,1134,-38,-47,-9
5358,21458,-8174,-33,-50,6,502,32767,-8614,55,-41,34,8506,4642,-9392,-75,34,6,24574,16482,1104,-40,-45,-11
5526,21838,-8192,-15,19,-11,718,32767,-8898,36,-25,23,8600,4386,-9336,-86,47,1,24646,16542,1170,-38,-49,-10
4888,21746,-8022,-23,40,-11,1362,32767,-9062,-54,-7,3,8340,4236,-9420,-68,61,-1,24648,16592,1194,-32,-37,-14
5012,21770,-8184,-48,-44,6,918,32767,-8188,-100,36,-47,8296,4446,-9176,-18,42,7,24618,16662,1152,-33,-35,-16
5358,21456,-8352,-74,-44,12,562,32767,-8166,-87,16,-50,8486,4794,-9136,-13,30,11,24640,16556,1136,-44,-40,-16
5492,21232,-8298,-66,-20,3,902,32767,-8690,63,-19,-29,8514,4754,-9102,-42,37,4,24610,16332,1024,-42,-37,-13
5368,21458,-8262,-25,45,3,638,32767,-8878,17,7,-50,8328,4574,-9170,-52,50,-7,24502,16414,1164,-18,-34,-11
4500,21654,-8008,-54,71,10,538,32767,-8760,10,-24,-47,8162,4590,-9138,-42,44,-5,24514,16600,1190,-14,-44,-9
4798,21546,-8204,-96,-70,21,668,32767,-8718,39,-28,-29,8254,4768,-9232,-32,17,7,24650,16602,1244,-22,-52,-13
5608,20990,-8318,-118,-86,13,32,32767,-8606,17,-19,-9,8498,4754,-9210,-53,11,11,24668,16534,1146,-35,-36,-18
5398,21104,-8500,-40,24,-3,298,32767,-8742,-7,-66,-22,8318,4596,-9262,-59,41,4,24432,16316,1130,-30,-29,-20
4714,21162,-8286,-13,30,0,176,32767,-8992,-10,-29,-29,8208,4530,-9320,-57,35,-1,24438,16312,1188,-7,-49,-17
4910,21534,-8198,-3,-44,8,-86,32767,-8916,18,-43,22,8202,4528,-9026,-37,2,13,24650,16658,1164,6,-57,-18
5332,21490,-8262,-8,-39,14,260,32767,-8600,47,-62,23,8544,4584,-9140,-41,-2,11,24810,16784,1120,-17,-49,-22
4808,21672,-8054,-36,15,12,368,32767,-8526,4,-26,-3,8528,4436,-9254,-49,26,2,24632,16524,1022,-41,-35,-24
4992,21678,-8280,-65,-65,25,-98,32767,-8500,-29,-40,3,8410,4358,-9366,-43,33,-3,24518,16308,1048,-27,-40,-24
5504,21194,-8300,-79,-65,17,376,32767,-8468,5,-76,4,8246,4316,-9338,-36,22,-2,24564,16370,1110,-5,-56,-26
5392,21452,-8418,-38,-4,7,512,32767,-8594,-19,-53,2,8420,4472,-9300,4,-4,14,24716,16722,1122,0,-54,-30
4946,21180,-8286,-52,2,-4,26,32767,-8532,-50,-27,-12,8544,4664,-9370,5,27,11,24670,16614,1068,-34,-29,-38
5226,21392,-8370,-37,-47,0,146,32767,-8946,-20,-68,-12,8462,4616,-9370,-39,44,-3,24530,16340,1150,-47,-27,-39
5430,21180,-8242,-47,-32,-2,784,32767,-8786,9,-88,-29,8400,4382,-9200,-30,38,-2,24576,16294,1064,-2,-46,-39
5588,21382,-8340,-30,-8,-1,244,32767,-8370,-61,-28,-39,8382,4572,-9142,3,27,5,24612,16676,1072,6,-52,-38
5344,21626,-8238,-10,43,-7,-150,32767,-8364,-10,-87,-25,8466,4792,-9220,5,26,7,24598,16724,1150,-16,-44,-38
4964,21660,-8132,-49,36,-5,650,32767,-8650,-17,-98,-16,8458,4904,-9166,-32,27,1,24572,16544,1112,-30,-48,-41
5052,21658,-8226,-71,1,6,280,32767,-8840,-39,-59,-25,8566,4732,-9190,-54,35,0,24656,16432,1134,-24,-57,-43
5114,21830,-8190,-81,7,15,586,32767,-9218,4,-84,-25,8436,4520,-9330,-66,51,-7,24588,16498,1076,-15,-50,-43
5166,21406,-8250,-106,-25,23,440,32767,-8676,41,-57,-13,8254,4408,-9410,-63,51,-9,24542,16526,1208,-12,-50,-41
5366,21344,-8220,-107,-29,17,-174,32767,-8550,-18,-61,-18,8276,4436,-9228,-30,27,4,24562,16584,1200,-16,-54,-37
5476,21168,-8264,-63,-10,1,378,32767,-8514,-11,-127,-20,8426,4508,-9136,-12,21,10,24600,16530,1186,-25,-51,-33
5136,21430,-7986,-66,45,2,1002,32767,-8846,-10,-111,-21,8310,4562,-9114,-16,23,5,24630,16464,1048,-20,-57,-25
4982,21270,-8110,-44,-16,-8,138,32767,-8638,-43,-59,-32,8352,4586,-9172,-26,18,-1,24832,16604,1020,-17,-62,-21
5318,21208,-8246,-53,11,-16,296,32767,-8708,27,-116,-12,8320,4606,-9212,-27,19,-9,24792,16386,1114,-23,-40,-18
4904,21370,-8254,-33,24,-7,494,32767,-8652,1,-94,-11,8440,4590,-9296,-34,24,-16,24620,16504,1216,-15,-22,-15
5034,21114,-8234,-38,-33,3,188,32767,-8418,-9,-91,-2,8452,4596,-9466,-40,28,-13,24550,16464,1140,-14,-37,-9
5702,21228,-8272,-21,-41,8,504,32767,-8480,-3,-112,-4,8368,4470,-9416,-46,40,-12,24534,16448,1146,-15,-50,-7
5436,21580,-8140,-10,69,-3,542,32767,-8662,46,-92,16,8432,4560,-9272,-25,30,0,24538,16456,1246,-6,-42,-3
5000,21278,-8092,-35,45,-7,682,32767,-8874,50,-86,1,8526,4622,-9228,-34,33,5,24538,16506,1156,3,-43,2
5038,21738,-8168,-66,21,-15,612,32767,-8548,4,-60,-18,8344,4558,-9232,-46,35,5,24556,16688,1242,4,-59,5
4830,21244,-8150,-85,5,-19,374,32767,-8512,1,-63,-14,8354,4490,-9316,-42,27,4,24732,16692,1120,-17,-63,7
5302,21208,-8182,-63,-19,-9,578,32767,-8406,-2,-92,-11,8370,4534,-9214,-35,25,2,24648,16510,1076,-26,-54,9
5100,21318,-8212,-50,27,-7,664,32767,-8444,-8,-97,-6,8376,4510,-9312,-46,27,-8,24622,16488,1206,-8,-55,13
4890,21360,-8112,-49,-4,3,830,32767,-8646,31,-79,-3,8418,4348,-9392,-54,38,-18,24708,16630,1170,-7,-54,8
5388,20974,-8250,-59,-48,0,430,32767,-8568,37,-55,-1,8278,4384,-9340,-34,42,-10,24666,16540,1118,-28,-47,5
5900,21204,-8322,7,2,-11,352,32767,-8428,-7,-73,-4,8346,4700,-9306,-5,15,13,24624,16342,1040,-34,-50,7
5070,21910,-8136,28,121,-31,520,32767,-8356,0,-88,0,8508,4912,-9284,-17,17,25,24656,16142,1146,-14,-54,4
4502,22012,-7990,-39,41,-18,900,32767,-8668,-15,-74,5,8446,4792,-9456,-59,35,18,24646,16470,1184,15,-49,-1
5180,21430,-8084,-102,-68,-11,606,32767,-8614,16,-59,3,8386,4486,-9456,-78,50,9,24580,16700,1150,2,-55,-8
5874,21286,-8344,-42,27,-18,942,32767,-8694,-13,-64,-10,8348,4198,-9398,-79,47,-1,24644,16654,1128,-6,-61,-4
4830,21672,-8154,-29,134,-24,512,32767,-8418,-12,-29,-13,8240,4210,-9214,-39,30,0,24596,16700,1214,7,-47,-7
4502,21716,-8180,-53,26,-4,504,32767,-8530,-22,-48,1,8330,4342,-9278,-16,16,4,24590,16844,1236,3,-43,-10
5270,21476,-8230,-96,-39,10,580,32767,-8540,-15,-48,-4,8296,4504,-9124,-8,18,3,24580,16828,1132,-20,-48,-10
5482,21406,-8294,-82,11,15,432,32767,-8500,-30,-33,6,8334,4614,-9380,-26,20,-6,24582,16558,1058,-26,-61,-6
