A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
3696,1540,16928,1143,-170,-148,1596,13212,8884,303,-116,187,-6232,7052,13352,-230,-11,-200,-7892,-2260,12304,-290,322,-189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3448,956,18092,163,442,561,1300,12620,8520,-683,282,217,-6324,6968,13544,432,-102,75,-7960,-2652,12804,-160,335,-155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3416,256,17996,1601,-745,299,928,12876,8580,-227,-30,47,-6416,7496,13052,-37,-62,-376,-7700,-2268,12188,162,-170,-219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3744,1408,17412,311,251,-96,1784,13392,8696,21,40,158,-5928,6992,13348,-355,117,-97,-7784,-2424,12372,-475,685,-146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3448,496,18104,677,188,653,1264,12264,8492,-837,229,123,-6540,6560,13504,516,9,-96,-7956,-2640,12604,38,110,-266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3496,-128,17700,1797,-367,66,1080,13008,8520,578,-171,-43,-6268,7652,13020,83,-106,-376,-7780,-2288,11936,155,-138,-141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3928,1644,17768,311,-189,42,1704,13404,8708,-410,-30,38,-6056,7328,13524,-457,124,-51,-7808,-2344,12392,-671,782,-113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3544,380,18084,531,647,505,1228,12584,8616,-1318,278,193,-6524,6408,13296,358,80,-185,-7920,-2712,12628,30,74,-216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3204,312,17892,1331,-457,91,804,12716,8548,610,-83,32,-6568,7988,13120,-57,-304,-363,-7772,-2388,11876,-33,65,-139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3616,748,17580,299,-190,251,1632,13564,8580,-765,125,42,-5980,6632,13472,-459,217,-47,-7812,-2496,12584,-659,707,-159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3580,680,18144,1562,466,127,1488,11984,8444,18,111,99,-6412,6868,13420,832,50,-50,-7876,-2536,12532,303,-43,-210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3288,1488,18156,543,-240,61,1080,13784,8368,715,-112,99,-6472,7792,13216,-215,-128,-213,-7816,-2156,12144,-261,112,-96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3800,1360,17760,307,-48,490,1884,13252,8576,-1838,190,111,-6268,6784,13548,-169,139,-214,-7836,-2284,12680,-539,678,-110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3240,112,18336,1158,247,481,1220,12044,8484,-86,242,163,-6608,7196,13144,41,-134,-141,-7912,-2608,12476,164,-134,-222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3436,1148,17768,1069,-276,-130,1104,13696,8584,595,-267,53,-6288,7260,13192,-83,32,-176,-7700,-2340,12152,-270,381,-51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3404,680,17992,399,-60,414,1620,12676,8588,-1085,145,3,-6384,7120,13752,203,78,75,-7800,-2640,12460,-275,339,-178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3336,496,18188,1756,60,40,1276,12236,8652,307,-72,124,-6128,7392,13028,-229,57,-266,-7676,-2432,12184,-162,-2,-157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3508,1748,17592,85,-427,262,992,13912,8412,112,49,163,-6364,6612,13036,10,104,-121,-7724,-2412,12284,-372,469,-106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3188,832,17672,1329,-63,360,1600,12152,8388,-1035,184,191,-6560,7248,13648,710,-119,40,-7868,-2384,12408,364,145,-305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3404,656,17816,106,36,437,1244,13228,8488,-57,8,122,-6184,7828,13324,-689,19,-521,-8004,-2436,12364,-486,291,-104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3780,528,17428,1055,-116,329,1424,12496,8796,-654,158,-128,-6200,6560,13072,-326,204,-195,-7736,-2604,12288,-514,550,-55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3344,1028,17892,668,385,236,1100,12912,8360,112,244,144,-6624,6724,13344,1225,8,210,-8152,-2504,12388,541,-24,-192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3368,688,18432,995,-167,142,1432,12840,8408,-24,-63,-69,-5936,8188,13264,-38,176,-253,-7824,-2364,12340,-160,166,-71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3588,1876,17596,608,-468,528,1296,13524,8852,-295,78,13,-6740,6560,13288,-680,240,-151,-7928,-2312,12404,-642,769,-85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3288,-32,17892,1214,397,386,1408,12824,8480,-613,150,161,-6664,7356,13484,780,-132,-239,-8136,-2452,12344,302,-120,-200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3400,600,18468,989,-184,-80,1180,12456,8284,527,82,2,-6024,7620,13152,-350,218,79,-7644,-2248,12192,-119,159,-73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3324,1768,18256,1401,-1009,49,1416,13364,8572,-184,155,181,-6612,6328,13180,-100,155,-32,-7768,-2540,12652,-694,814,-32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3216,12,17764,2813,-1072,335,1076,12140,8248,-61,-53,157,-6368,7244,13344,928,292,-25,-8040,-2624,12580,497,-332,-165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3568,436,17232,5324,-1127,-679,1304,12156,8144,2970,53,-17,-6188,7520,12784,85,513,423,-7728,-2148,11924,9,276,-29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3320,-2200,17104,13372,-603,-3112,740,12236,7936,4296,-476,-57,-6256,6644,12884,914,750,485,-8128,-2480,12576,-248,772,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3208,336,17024,27902,-622,-6348,1228,10176,6664,8922,-740,-503,-5844,7524,12560,1878,1380,1056,-8004,-2408,12764,816,41,-120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2292,852,16096,32767,-2962,-8359,-140,11696,6144,17447,-1935,-1286,-6508,7388,11804,2639,2335,1763,-7560,-2512,11524,1041,530,249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3556,4868,13260,32767,-2990,-12546,1760,15992,4628,18371,-2171,-1389,-5684,7496,12356,4614,2991,2932,-7720,-2132,12548,1103,1066,685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2364,5392,10272,32767,1965,-16880,588,9592,4020,24116,-2471,-714,-6396,8332,12476,5296,3717,3955,-8120,-2200,12808,1989,301,462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1520,18648,6956,32767,-1763,-15582,2360,18904,212,32541,-3640,-1225,-7356,9016,13032,5382,3492,3823,-8004,-1876,12136,2335,281,969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
768,16060,6716,32767,-1036,-11300,576,18080,-852,21636,-1787,-1025,-6356,10616,12340,3576,2868,4120,-8252,-1248,13076,1086,-113,799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-616,10416,3760,32767,-1638,-12164,688,13012,-1716,28589,-5006,-1659,-7160,9752,11988,2120,3333,4558,-8520,-1692,12188,932,-135,1570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1072,22024,-1460,32767,-6084,-9854,2072,19888,-4708,25538,-2395,-1746,-6632,8524,11864,4009,1967,5186,-7708,-1692,12568,562,140,1560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2120,15488,-4068,32767,-5707,-5643,252,15508,-4668,20986,-2459,-981,-6252,9460,11360,4502,3108,4407,-7920,-1652,12772,2530,-772,1240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-984,12020,-9412,32767,-6250,-4829,1144,15356,-7128,22592,-2553,-1069,-7060,10420,11528,4070,2381,4199,-8108,-1096,12392,2314,-384,1267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2916,14960,-8904,32767,-5926,-5179,880,15552,-8568,23069,-1991,-996,-5916,10564,10556,3387,2063,4289,-7936,-920,12524,1350,67,1877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1164,12380,-12724,32767,-8407,-2804,180,17268,-9160,19506,-2028,-491,-6568,10676,11140,3121,2572,4137,-7764,-764,12764,1402,310,1730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3116,8864,-14332,32767,-3988,-5688,1008,14612,-9608,14441,-2226,-1121,-6748,10460,11056,3527,1702,3931,-8580,-660,12684,874,69,1567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3708,9784,-12948,30005,-3306,-4363,132,13516,-10788,16790,-1779,-646,-6268,11048,10464,2120,1897,2515,-7472,-756,12436,1558,-231,1217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3416,10948,-15768,15568,-4332,-691,824,19180,-10556,6225,-951,-1022,-7124,10876,10448,1398,984,1274,-8184,80,11940,284,654,559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2580,3472,-14896,6103,2679,-2671,-448,10316,-9888,641,-128,-319,-5108,10732,10284,-535,1160,-1412,-7232,-1084,13300,-610,349,599,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3352,7060,-10120,9934,-707,-1933,1448,18012,-13256,1104,-65,-1047,-7232,10760,10896,440,1879,-1595,-8016,-624,11968,510,1498,-241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1636,588,-14740,410,-2925,-1759,-404,8704,-10856,-6989,580,-923,-5596,13528,9544,45,5,-937,-7788,0,13312,-240,190,391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4928,7748,-12316,12258,-235,-2276,-1680,11500,-12108,6547,-1448,-505,-7216,9940,10000,308,487,462,-8516,32,12540,323,172,556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3288,3824,-14744,2679,-3983,2691,1696,17204,-12028,-2844,-905,-1372,-5864,11120,9620,2099,439,-141,-8216,-72,12460,366,158,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4668,1540,-15652,4483,-1537,-3838,-2228,8552,-11028,1320,-291,94,-6544,11332,9700,954,1041,167,-7916,-84,12056,1092,13,437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4088,3180,-14716,6660,-1912,-3601,1236,17128,-13312,4270,-1334,-993,-6284,11636,10120,1096,191,555,-8532,-312,12232,136,695,198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4080,2604,-16624,110,2009,-555,-484,10360,-11296,-4783,775,-494,-6128,11816,9520,-489,402,-705,-7500,136,13216,-353,163,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4644,4096,-13320,4149,975,-845,-1396,12720,-12540,4389,-134,68,-7124,10336,9588,1335,953,-283,-8344,60,11736,607,832,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4404,1940,-14320,-1211,-1653,-874,2124,16704,-12696,-3724,546,-423,-6380,12628,9972,1327,-79,396,-8100,272,12488,456,151,239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4540,6752,-14988,1876,629,-164,-3228,9716,-11788,-22,618,415,-6696,11460,9460,-437,25,-262,-8068,480,12432,87,-129,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3728,876,-14240,-641,241,1161,1660,15416,-12036,-1067,-377,-99,-6544,11528,10020,-334,-351,-626,-8304,64,12328,-931,674,-150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4764,3912,-13784,-328,347,-33,-1400,11896,-11840,-1023,1475,536,-6480,11036,9416,131,148,-300,-7892,124,12580,236,-295,-91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3012,3532,-14244,-976,-227,1145,32,14512,-12408,130,-893,235,-6496,12500,9900,493,-301,65,-8532,84,11756,-56,254,-28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3896,2844,-15092,-7,1182,292,-444,11136,-10708,-1818,604,542,-6156,11628,9772,-1276,-339,-121,-7452,4,12772,-961,-69,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4476,4156,-12188,-1903,289,1562,-848,14452,-12332,413,145,472,-7244,10148,9352,65,66,-647,-8132,-316,12120,-279,266,-386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3364,444,-14280,-2070,-1510,223,172,12284,-11108,-3454,80,321,-6156,12212,9772,582,-600,-228,-8388,192,12508,93,-118,-149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3896,5808,-14032,-745,2161,1051,-1608,11628,-11788,463,690,431,-6432,11216,9192,-479,-89,-152,-7464,284,12332,134,-127,-78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4988,-88,-12740,-1705,-549,1409,280,15080,-12000,-2788,-377,64,-6864,11060,9888,156,-560,-231,-8500,-128,12600,-669,652,-404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3496,4708,-14508,-1337,-708,-587,52,11236,-10628,-812,265,612,-5800,11876,9884,235,-93,-370,-7744,-192,12824,170,-216,-322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3448,4700,-14408,-3534,1835,1057,-552,14556,-11792,-1613,3,195,-7012,10896,9540,-202,-255,-366,-7808,-124,12068,-313,311,-423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4312,6036,-13308,-4959,711,2513,-196,12736,-11292,-3413,279,553,-6256,11764,9788,0,-401,-304,-8304,76,12652,-272,358,-368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3032,8620,-14996,-13742,227,4027,280,14528,-11128,-2636,1088,1093,-6368,10848,9864,-390,-174,-693,-7584,-136,12604,201,117,-514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2368,7552,-18292,-29152,4785,5373,256,15084,-10084,-6155,698,757,-6812,11096,10116,214,-598,-772,-8176,-100,12492,-300,657,-614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4872,3880,-12436,-16441,6759,2010,8,14556,-10168,-7593,2009,1458,-6352,10764,9808,-230,-850,-1824,-7828,-416,12612,115,211,-855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1796,22084,-11716,-24522,2516,4401,856,16812,-11556,-11692,2724,1926,-6512,11952,10208,-490,-607,-2534,-7808,-184,12252,77,527,-804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3388,13816,-20204,-32768,3932,23324,484,22764,-6904,-22556,3380,1871,-7764,11140,11124,-1032,-1500,-1363,-8540,-188,12568,-658,617,-1175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1520,13936,-12624,-32768,3335,17452,2220,14616,-8300,-31381,4271,1831,-7368,9808,10260,-770,-3308,-4491,-8040,-360,12632,-398,-166,-1794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1912,26200,-12544,-32768,9681,23212,1324,21996,-5804,-32768,5092,3472,-7044,11916,11192,-2260,-2759,-4719,-7656,-100,12196,-226,-261,-2045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3084,9352,-10592,-32768,5748,29766,1032,18864,-7420,-32768,5114,2680,-8516,11040,11116,-3499,-4602,-5288,-9036,-240,12896,-1609,-56,-2430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2380,4664,5816,-32768,3779,29124,1336,10200,-3408,-32768,6914,1160,-6436,12848,10184,-5636,-5364,-5268,-8156,-536,12708,-2607,-734,-2127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2748,-1020,11368,-32768,4847,27388,-812,12184,-516,-27049,3749,408,-4372,11664,9804,-10488,-3614,-5272,-6976,-400,12708,-2674,-513,-1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3364,-12584,15284,-32766,3165,11000,472,13112,2484,-24811,2646,603,-6760,8748,9992,-8193,-2854,-2862,-7844,-460,11588,-4851,1433,-463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4072,-3632,17652,-1313,3746,-2185,896,8156,5820,-7572,1245,828,-5316,7308,11348,-2173,-1284,-1400,-7916,-1792,13228,-2319,1916,-535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3740,5260,16264,-8510,2518,-112,664,16632,4804,-4317,108,-515,-7864,7692,11852,2230,-228,-400,-8444,-1468,12840,1215,-628,-450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3368,804,17840,-8808,4089,2548,1352,12688,6288,-4880,-119,-188,-6608,11308,11756,429,-934,-430,-8092,-744,12040,742,-589,-298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3380,1328,18676,-5943,1807,2859,1012,15332,6120,-2905,394,284,-6896,7644,12044,-3104,-392,-1574,-7412,-1368,12396,-1856,666,-462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3092,-1992,19696,-56,618,2750,464,11884,5992,-6176,755,330,-6788,8284,11640,-464,-356,-1421,-8404,-1408,12524,-934,715,-938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3452,136,18232,7042,-2125,-220,1316,13256,6640,3763,202,884,-6976,8484,12180,-213,-542,-662,-8204,-1604,12300,447,-158,-676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4644,2420,17304,3606,12,506,1508,17048,5720,-1674,624,429,-6120,8992,12072,1275,-328,-173,-7752,-1276,12488,247,124,-383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3240,-2096,17904,2261,1460,310,752,11668,6692,-45,-349,772,-6852,9900,11828,-17,1,212,-8136,-828,12472,-122,322,-307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4396,1980,17124,4178,-2104,36,1692,15136,6584,3831,-405,120,-6476,8384,12192,-619,104,-17,-7748,-1180,12584,-658,507,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4152,2324,16660,1175,1144,366,1468,15940,6560,-2634,411,228,-7172,8140,12432,995,-215,103,-8140,-1284,12488,46,120,-196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3528,72,18208,935,3198,1081,1468,11920,6852,262,618,1101,-6540,9368,12200,-90,-451,-482,-7884,-1156,12480,56,-36,-372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3296,-72,19348,3492,-1123,751,1092,15460,6344,-743,376,264,-6684,8828,11788,-927,-147,-361,-7656,-1124,12676,-852,632,-329,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3900,776,17480,3764,-1141,-61,740,12588,7016,257,-15,186,-6624,7936,11820,-29,153,106,-7928,-1672,12356,-393,499,-238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3788,3448,18300,2360,604,-568,2088,15544,6756,3277,15,920,-6972,8668,12592,915,-7,-30,-8272,-1368,12532,115,479,-278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2624,2868,19044,313,-3310,4964,892,14648,6036,-2411,-54,-182,-7188,9120,12232,-243,-14,-464,-7968,-1168,12632,-314,-54,-381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4144,16,17356,2094,-3880,5067,1376,13036,6536,-1154,-71,116,-6488,8548,11756,-1314,-249,-996,-7904,-1476,12204,-788,464,-489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5248,-56,15864,1490,-488,507,1768,15704,6200,472,865,1397,-6972,7668,12364,211,-261,-719,-8008,-1420,12580,-265,726,-409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3816,1368,16884,1507,986,-267,1036,14812,6088,-1700,562,561,-7060,9836,11836,816,-292,77,-8256,-1212,12260,501,-352,-314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4228,804,17788,170,1166,-673,1344,14128,6724,79,-26,323,-6504,8956,11964,-988,-29,23,-7776,-1140,12124,-728,324,-124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4588,1636,16696,-1255,2823,-1594,1856,14600,6440,-1100,431,385,-6452,8036,12420,-105,122,-175,-7860,-1480,12756,-732,641,-169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2888,1140,19072,590,2167,-403,916,12448,6816,-338,231,92,-7260,8776,11940,-36,-259,104,-8248,-1416,12108,47,-205,-143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3792,1260,18196,453,-497,1210,1236,14920,6568,97,54,-5,-6348,8344,12240,-509,-69,-243,-7960,-1316,12680,-637,428,-224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3984,1340,17040,-230,894,58,1832,14040,6588,-2118,478,336,-6892,8492,12280,173,138,-524,-8152,-1692,12484,-427,450,-233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3028,-100,18872,774,1111,193,1004,13456,6556,914,151,170,-7072,9052,11944,-604,-270,40,-8044,-1396,12100,-220,-26,-87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4260,1392,18572,-8,-1075,454,1340,15604,7084,-1777,-3,-192,-6524,7960,12280,-113,-14,-263,-7912,-1228,12664,-580,360,-72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3948,136,17140,-1129,1348,909,1492,12988,6764,-1924,453,548,-6964,8388,12236,565,105,-184,-8352,-1744,12472,52,116,-428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2668,-580,19136,1758,456,-223,288,13824,6760,2234,-3,378,-7136,9568,11844,-342,-449,-255,-8316,-1168,12076,-296,71,-250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4340,2272,17208,941,-434,289,2080,15568,6856,-818,-335,-197,-6076,7856,12024,-483,326,-88,-7628,-1308,12592,-586,453,-18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3328,488,17652,-52,1035,301,1092,13136,6536,-828,227,461,-7576,8136,12588,1091,-312,330,-8364,-1552,12748,304,33,-381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3144,-272,18368,3211,200,-187,1300,13508,6680,2472,-405,55,-6240,9608,11872,-861,-36,-252,-8040,-1348,11916,-259,-37,-114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3736,2464,18092,-22,-380,159,1564,16016,6600,-1529,41,-78,-6844,7732,12308,-150,69,-44,-7976,-1256,12984,-697,709,-96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3064,-424,17512,216,-32,802,840,12188,6552,-1817,289,308,-7064,8700,12040,865,-253,-126,-8192,-1520,12384,443,-394,-332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3388,-4396,17764,10103,178,-1882,784,12252,6156,4303,-679,125,-5964,9232,11620,-1090,308,-505,-7664,-1408,12092,-478,225,-125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2264,-4996,16152,31930,-900,-8076,872,10992,6192,8762,-1302,-789,-6216,7888,11692,230,1248,359,-7784,-1556,12480,-642,1078,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3080,4120,14552,32767,-75,-12520,1632,12792,4336,17401,-2321,-1450,-6440,8420,11600,2698,1428,1186,-7976,-1516,12348,999,232,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2364,3968,14360,32767,-1353,-12971,304,14372,3592,16712,-2677,-835,-6076,8516,11544,3282,1846,1269,-7960,-1216,13180,1166,-58,209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
828,4164,7676,32767,-234,-17019,652,12376,2112,23214,-3940,-1599,-6804,9132,10832,4308,3497,1258,-7768,-1244,12052,1796,624,194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-184,14272,776,32767,2671,-21401,1992,14740,-1324,27958,-3720,-1516,-6972,9980,11644,3513,3023,2435,-8428,-1448,12508,823,483,268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2780,20748,-352,32767,-44,-15275,-28,16004,-4012,32767,-3313,-594,-7172,9372,10748,5209,3503,3685,-8304,-1496,11520,2370,206,613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-608,22508,-3580,32767,-6565,-4785,2208,22832,-6184,25512,-4117,-1078,-7844,11324,11064,5844,2639,3858,-7936,-412,12296,2254,-290,1086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2212,15140,-6120,32767,-7471,-461,492,16572,-4960,15768,-3268,-484,-6756,10796,10756,1954,2531,3608,-7428,-856,12380,1222,-1190,907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1304,12880,-7972,32767,-12273,323,1628,16016,-8060,18467,-2129,-569,-7500,9700,10168,1824,2334,2435,-8272,-564,12192,322,750,903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2084,9440,-13104,32767,-12738,111,1140,17848,-7084,15395,-957,-33,-6244,12564,10492,1805,1918,3567,-8384,-464,12796,595,168,1322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1368,7664,-14536,32767,-4849,-3940,944,15224,-7200,16184,-2038,-424,-7436,9252,10752,1625,1586,4300,-8388,-404,13216,486,-425,1179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2088,10280,-12596,26376,-5859,-4445,944,15960,-9356,14558,-1075,-633,-6908,10904,9920,3494,1415,2444,-8128,-292,12492,1266,118,778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3896,7084,-15208,24065,-6253,-3174,1608,15860,-8824,10788,-750,506,-5620,12192,10212,165,1255,2025,-6720,-340,12676,282,-553,901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2036,6884,-17396,10331,-161,-3498,20,15368,-8964,5515,32,287,-7772,9252,9864,1188,1069,1396,-8524,108,12228,-11,788,431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3936,5448,-14292,7205,2833,-6973,2864,14272,-10124,5207,-376,-49,-6020,11072,10452,1501,279,191,-7036,-208,12768,516,308,365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-4380,7200,-12872,3888,487,-1961,-392,13696,-11388,969,3015,700,-6768,10224,9020,2200,2041,-764,-7388,-320,12704,1798,272,-325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
