a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
4012,18774,-18662,-29,-9,3,2208,32372,-13718,-1,-53,-18,10602,3298,-3280,-33,28,21,23374,12314,-2400,-37,-33,-10
3838,19408,-18486,14,29,10,2248,32365,-13682,-5,-57,-17,10656,3140,-3326,-40,34,23,23378,12208,-2532,-36,-56,-9
3614,19528,-18660,9,31,15,2144,32453,-13692,-11,-59,-19,10560,3078,-3428,-43,46,19,23520,12172,-2510,-37,-58,-10
3474,19670,-18838,-21,21,11,2258,32680,-13862,-8,-69,-22,10432,3088,-3352,-25,41,18,23488,12042,-2560,-23,-45,-18
3784,19158,-18956,-41,3,7,2232,32611,-13824,-1,-50,-22,10410,3172,-3342,-25,38,15,23512,12152,-2580,-9,-42,-15
3438,19826,-18810,-3,11,1,1886,32638,-13672,14,-55,-10,10432,3148,-3314,-28,30,15,23442,12250,-2594,-11,-39,-17
3828,19280,-18998,-74,2,0,2262,32667,-13950,26,-68,-5,10600,3074,-3312,-29,28,15,23362,12228,-2574,-13,-40,-14
3488,19726,-18820,-8,43,2,1938,32406,-13570,1,-43,-3,10514,3052,-3326,-25,37,12,23410,12218,-2536,-19,-40,-13
3534,19370,-18790,-94,8,-9,1928,32449,-13858,29,-68,-1,10396,3164,-3298,-21,40,7,23366,12204,-2484,-25,-42,-13
3750,19258,-18882,-64,16,-12,2292,32723,-13878,37,-62,-4,10418,3166,-3386,-22,37,5,23514,12218,-2410,-17,-54,-13
3678,19144,-18954,-60,33,-12,1878,32749,-13602,16,-43,-9,10422,3168,-3256,-18,26,9,23562,12164,-2552,-17,-47,-16
3584,19346,-18794,-38,49,-6,1864,32604,-13586,35,-85,2,10550,3186,-3322,-12,22,12,23436,12158,-2494,-24,-39,-17
3344,19368,-18866,-55,36,-9,2454,32346,-13870,65,-99,3,10518,3268,-3296,-15,23,11,23414,12126,-2504,-23,-47,-17
3654,19306,-18804,-56,20,-11,2154,32665,-13726,18,-59,-18,10580,3240,-3298,-31,24,7,23510,12094,-2614,-14,-57,-18
3558,19372,-18786,-45,26,-11,2134,32321,-13694,5,-74,-29,10574,3172,-3388,-35,36,5,23534,12192,-2582,-11,-41,-17
3644,19338,-18760,-55,19,-8,2186,32715,-13628,21,-74,-22,10508,3138,-3408,-37,34,4,23420,12258,-2578,-10,-29,-14
3522,19318,-18838,-24,35,-4,2118,32381,-13668,40,-73,-12,10370,3190,-3320,-29,30,6,23354,12302,-2542,-14,-35,-14
3692,19506,-18834,-49,9,-1,2178,32324,-13730,46,-78,-11,10318,3128,-3218,-31,18,2,23472,12292,-2514,-22,-50,-14
3552,19232,-18842,-37,20,0,2352,32546,-13828,25,-73,-16,10444,3086,-3248,-21,18,1,23532,12224,-2504,-17,-35,-11
3680,19602,-18802,-32,16,-3,2218,32504,-13630,17,-56,-15,10524,3222,-3376,-18,21,5,23478,12370,-2560,-7,-32,-7
3830,19326,-18884,-45,20,-5,2168,32416,-13742,34,-64,-4,10506,3226,-3202,-33,16,2,23440,12336,-2452,-27,-37,-12
3830,19432,-18814,-37,39,-5,2260,32348,-13674,35,-66,4,10546,3186,-3242,-27,17,5,23510,12066,-2548,-31,-43,-14
3670,19492,-18862,-36,48,-6,2292,32665,-13702,37,-60,5,10486,3216,-3332,-28,10,7,23534,12152,-2584,-18,-38,-8
3704,19336,-18842,-66,35,-10,2162,32420,-13628,12,-57,1,10618,3152,-3318,-31,7,12,23468,12296,-2580,-8,-24,-1
3704,19348,-18808,-62,23,-10,2204,32412,-13538,2,-61,-2,10608,3204,-3374,-28,8,16,23320,12336,-2462,-22,-23,-4
3828,19098,-18750,-72,16,-9,2294,32400,-13678,17,-64,0,10592,3220,-3406,-28,13,18,23376,12196,-2526,-39,-38,-12
3720,19162,-18730,-41,26,-2,2186,32571,-13626,20,-51,-5,10494,3216,-3408,-32,12,23,23504,12106,-2548,-24,-47,-10
3668,19294,-18660,-41,22,-4,2094,32537,-13614,-4,-59,-13,10496,3172,-3494,-36,16,24,23474,12250,-2524,-19,-33,-7
3506,19290,-18764,-33,22,-8,2140,32359,-13592,7,-62,-9,10502,3140,-3396,-29,15,24,23358,12256,-2628,-19,-30,-6
3472,19298,-18684,-37,18,-12,2114,32579,-13710,22,-62,-8,10646,3188,-3296,-36,13,24,23412,12316,-2532,-22,-39,-8
3546,19182,-18860,-47,6,-10,2062,32605,-13712,13,-57,-10,10578,3080,-3460,-35,25,17,23418,12172,-2508,-33,-39,-9
3458,19406,-18852,-28,1,-9,2072,32594,-13742,10,-60,-11,10520,2990,-3392,-27,27,12,23420,12196,-2420,-24,-41,-7
3548,19236,-18754,-45,-5,-9,2078,32667,-13680,22,-59,-9,10460,3086,-3454,-20,24,7,23418,12234,-2474,-20,-45,-10
3514,19364,-18822,-18,-6,-9,2046,32387,-13748,16,-62,-11,10372,3040,-3380,-19,20,2,23360,12134,-2510,-29,-39,-16
3732,19330,-18834,-39,-19,2,2008,32590,-13766,17,-55,-11,10386,3110,-3320,-13,11,-1,23304,12120,-2550,-26,-45,-15
3516,19384,-18882,-12,-3,18,2102,32326,-13974,34,-59,-17,10514,3074,-3298,-13,9,-5,23378,12158,-2536,-18,-62,-12
3334,19480,-18840,-31,-25,20,2094,32533,-13656,41,-46,-18,10568,3140,-3414,-14,28,-11,23442,12168,-2644,-15,-57,-11
3686,19330,-18774,-42,-53,10,1964,32606,-13734,21,-49,-13,10416,3172,-3384,-13,34,-17,23398,12264,-2518,-9,-39,-6
3792,19158,-18870,-23,-7,10,2098,32745,-13632,30,-69,-8,10358,3316,-3258,-3,15,-10,23280,12350,-2494,-21,-47,-5
3396,19702,-18800,-10,-8,11,2320,32606,-13838,18,-61,-14,10502,3318,-3332,-15,7,-10,23496,12178,-2578,-31,-72,-10
3734,19178,-19006,-56,-30,11,2062,32585,-13616,-12,-42,-21,10608,3220,-3336,-23,8,-10,23574,12242,-2504,-22,-71,-9
3694,19554,-18752,-5,-7,9,2090,32405,-13582,5,-59,-16,10718,3182,-3390,-23,20,-13,23456,12190,-2552,-28,-42,-9
3858,19314,-18920,-68,-23,4,2234,32666,-13670,27,-62,-11,10582,3230,-3338,-25,28,-13,23368,12262,-2532,-22,-55,-8
3664,19188,-18910,-15,9,9,2118,32324,-13694,22,-49,-7,10496,3212,-3342,-22,19,-9,23554,12156,-2586,-31,-83,-11
3402,19628,-18950,-41,-15,8,2068,32557,-13704,17,-54,-10,10516,3180,-3378,-18,10,-5,23758,12190,-2666,-14,-62,-10
3720,19072,-18994,-69,-32,7,2086,32587,-13568,24,-49,-8,10738,3208,-3386,-12,14,-7,23512,12344,-2566,-17,-23,-9
3772,19392,-18900,-24,-9,11,2056,32563,-13626,29,-47,-2,10506,3246,-3376,-22,30,-5,23322,12282,-2432,-34,-38,-13
3760,19120,-18984,-30,14,17,2048,32638,-13566,34,-57,-2,10606,3218,-3374,-22,26,0,23412,12076,-2574,-40,-65,-16
3474,19624,-18816,-3,31,20,2122,32551,-13668,38,-61,-1,10526,3240,-3342,-14,25,5,23544,12118,-2474,-20,-59,-12
3672,19388,-18810,-62,1,13,2208,32614,-13822,36,-67,-5,10598,3300,-3286,-13,23,11,23476,12316,-2510,-29,-36,-11
3866,19204,-18802,-35,16,7,2216,32618,-13810,25,-54,-14,10562,3298,-3350,-17,25,13,23418,12256,-2678,-32,-42,-8
3746,19388,-18704,-33,23,2,2058,32752,-13654,0,-47,-22,10600,3336,-3320,-16,21,14,23478,12152,-2508,-38,-57,-9
3780,19118,-18878,-37,23,-1,1990,32609,-13632,-3,-60,-21,10586,3318,-3236,-24,26,17,23570,12140,-2592,-32,-56,-6
3594,19322,-18832,-28,15,-2,2088,32763,-13648,13,-66,-15,10540,3316,-3210,-35,29,19,23482,12208,-2586,-30,-39,-3
3788,19106,-18782,-46,0,-3,2186,32766,-13760,11,-61,-16,10558,3166,-3290,-41,23,18,23384,12216,-2516,-30,-34,-6
3682,19310,-18764,-28,4,-9,2120,32397,-13614,16,-48,-20,10608,3130,-3316,-35,29,17,23386,12166,-2630,-37,-51,-8
3752,19168,-18790,-34,6,-12,2028,32411,-13622,27,-59,-18,10536,3212,-3296,-33,24,13,23486,12080,-2500,-26,-50,-4
3780,19352,-18778,-21,17,-16,2142,32355,-13598,33,-57,-13,10534,3146,-3296,-34,24,13,23444,12274,-2544,-22,-31,-4
3680,19340,-18814,-22,31,-13,2128,32392,-13562,26,-59,-11,10512,3116,-3324,-34,25,14,23380,12166,-2548,-24,-37,-4
3588,19498,-18916,-25,28,-13,2170,32456,-13580,27,-66,-8,10462,3174,-3214,-29,19,11,23474,12222,-2542,-20,-46,-2
3560,19296,-19022,-34,28,-12,2110,32655,-13676,22,-65,-6,10508,3094,-3304,-27,20,6,23514,12248,-2490,-20,-45,-4
3608,19548,-18950,-16,31,-14,1982,32400,-13594,24,-61,-8,10518,3130,-3216,-31,22,1,23480,12304,-2442,-30,-40,-7
3590,19270,-18938,-39,29,-15,2232,32451,-13838,37,-65,-2,10592,3094,-3360,-31,36,-3,23420,12174,-2544,-35,-43,-6
3614,19486,-18898,-27,35,-16,2074,32583,-13578,35,-52,4,10440,3096,-3422,-30,39,-2,23420,12164,-2488,-24,-54,-5
3308,19618,-18762,-34,25,5,2204,32392,-13814,26,-76,-1,10454,3160,-3268,-20,24,-1,23560,12202,-2520,-23,-46,-5
3702,18988,-18628,-96,-14,-10,2168,32450,-13650,8,-54,-7,10530,3244,-3318,-12,20,2,23496,12302,-2530,-20,-35,-3
3596,19204,-18758,4,38,-5,1888,32758,-13698,3,-56,-9,10536,3312,-3294,-23,19,3,23424,12258,-2458,-23,-40,-5
3286,19682,-18772,-40,12,5,2148,32482,-13830,18,-77,0,10640,3202,-3368,-27,24,4,23452,12196,-2472,-31,-49,-9
3414,19092,-18926,-49,-2,14,2186,32720,-13718,21,-58,-2,10580,3174,-3388,-31,32,2,23450,12066,-2586,-33,-48,-11
3486,19432,-18778,-18,1,10,2026,32750,-13712,29,-53,-7,10480,3198,-3334,-30,34,1,23420,12162,-2572,-19,-43,-8
3488,19304,-18820,-35,-1,6,2096,32557,-13638,29,-61,-11,10492,3096,-3274,-27,24,4,23366,12196,-2470,-16,-39,-7
3636,19346,-18870,-38,-6,2,2110,32503,-13574,11,-51,-13,10494,3128,-3332,-16,18,3,23404,12276,-2478,-22,-45,-10
3650,19242,-18910,-15,10,3,2046,32596,-13514,14,-60,-8,10634,3206,-3350,-18,14,0,23460,12160,-2502,-28,-48,-12
3532,19466,-18924,-29,9,-4,2198,32683,-13654,27,-65,-7,10528,3116,-3364,-17,19,-3,23490,12180,-2526,-11,-58,-8
3606,19410,-19004,-46,0,-11,2134,32313,-13610,11,-58,-8,10516,3174,-3338,-11,23,-2,23532,12276,-2586,-12,-51,-7
3716,19232,-19010,-57,3,-15,2112,32697,-13692,18,-64,-7,10510,3232,-3290,-10,16,3,23376,12248,-2566,-21,-44,-11
3438,19344,-18880,-32,26,-18,2192,32747,-13664,15,-53,-7,10506,3324,-3306,-20,13,3,23420,12160,-2536,-22,-55,-13
3614,19374,-18936,-73,10,-26,2042,32752,-13576,18,-45,-4,10546,3214,-3292,-27,19,1,23532,12232,-2510,-20,-59,-8
3546,19264,-18848,-46,8,-16,2018,32669,-13418,15,-66,1,10550,3162,-3372,-35,28,0,23502,12272,-2524,-17,-47,-5
3772,19218,-18916,-81,-6,-8,2316,32403,-13694,23,-66,3,10568,3040,-3258,-31,20,0,23464,12270,-2526,-23,-46,-4
3666,19192,-18836,-4,47,1,2212,32624,-13770,23,-57,-5,10540,3108,-3322,-15,16,1,23484,12276,-2596,-22,-53,1
3290,19590,-18692,-39,26,-1,2126,32349,-13636,13,-51,-12,10594,3138,-3276,-14,12,1,23518,12230,-2642,-25,-46,1
3930,18950,-18896,-83,-3,-9,2134,32767,-13670,18,-46,-13,10662,3222,-3340,-16,20,0,23482,12208,-2546,-24,-40,3
3614,19166,-18778,-1,41,-6,2010,32587,-13686,28,-51,-9,10664,3174,-3430,-28,28,-3,23470,12160,-2570,-19,-41,3
3588,19444,-18766,-60,6,-7,2002,32421,-13664,29,-57,-5,10624,3148,-3364,-24,30,0,23444,12258,-2638,-22,-42,1
3708,18958,-18898,-43,9,-9,2110,32653,-13684,27,-60,-4,10624,3132,-3394,-26,33,0,23456,12304,-2648,-21,-51,6
3562,19630,-18888,-17,20,1,2064,32698,-13692,14,-59,-5,10536,3100,-3252,-13,19,1,23466,12306,-2650,-27,-47,8
3348,19308,-18900,-71,-5,1,2108,32662,-13736,38,-65,-5,10622,3196,-3392,-18,22,0,23404,12236,-2606,-30,-32,6
3454,19408,-18840,-40,-7,1,2138,32349,-13892,39,-58,-6,10558,3256,-3348,-25,29,0,23420,12234,-2612,-30,-41,3
3578,19334,-18854,-62,-31,0,2010,32426,-13750,29,-52,-14,10546,3258,-3318,-27,40,5,23480,12208,-2526,-26,-45,3
3772,19070,-18870,-40,-7,-2,1964,32648,-13700,33,-54,-12,10356,3226,-3314,-26,35,9,23408,12288,-2548,-27,-32,2
3524,19330,-18736,-11,14,2,2072,32408,-13752,42,-64,-8,10470,3114,-3350,-29,25,4,23376,12200,-2526,-25,-28,1
3526,19232,-18812,-41,-4,2,2136,32550,-13744,41,-58,-6,10466,3140,-3268,-14,24,2,23310,12212,-2586,-24,-46,-2
3574,19312,-18850,-24,-4,7,2144,32736,-13798,33,-52,-9,10488,3222,-3262,-15,24,0,23350,12214,-2522,-24,-47,-7
3538,19194,-18766,-44,-14,4,1998,32723,-13600,29,-50,-9,10410,3310,-3268,-13,25,3,23384,12176,-2574,-23,-39,-6
3588,19220,-18780,-41,-12,6,2066,32713,-13640,36,-63,-4,10524,3242,-3300,-27,22,3,23308,12204,-2600,-20,-38,-6
3552,19190,-18854,-22,1,6,2210,32525,-13752,22,-64,-9,10630,3172,-3316,-27,20,4,23330,12206,-2604,-24,-45,-9
3692,19028,-18954,-35,4,10,2190,32523,-13746,1,-54,-20,10598,3158,-3324,-24,24,4,23386,12214,-2698,-16,-49,-7
3436,19376,-18780,7,14,10,2102,32422,-13614,1,-49,-21,10466,3202,-3304,-21,22,5,23398,12362,-2686,-9,-46,-5
3500,19276,-18658,-51,-9,3,2034,32740,-13548,28,-56,-12,10484,3208,-3304,-21,15,7,23352,12352,-2544,-24,-49,-7
3636,19160,-18746,-23,-9,-3,2208,32495,-13654,34,-66,-14,10608,3150,-3218,-19,12,9,23492,12244,-2632,-28,-58,-10
3558,19194,-18758,-35,4,-6,2296,32714,-13848,17,-55,-22,10692,3246,-3308,-20,17,11,23428,12266,-2606,-29,-42,-14
3470,19292,-18908,-21,7,-6,2096,32477,-13618,-6,-35,-32,10618,3218,-3326,-32,25,10,23318,12182,-2500,-35,-45,-14
3460,19244,-18930,-41,-4,-2,1960,32618,-13598,17,-40,-22,10584,3174,-3336,-30,29,13,23252,12200,-2568,-23,-65,-11
3618,19288,-18774,-26,-18,-1,2074,32572,-13724,45,-53,-4,10452,3260,-3280,-24,26,16,23384,12168,-2470,-22,-75,-11
3634,19024,-18816,-41,-4,-1,2082,32625,-13776,39,-61,-5,10528,3254,-3320,-20,11,17,23522,12154,-2606,-20,-68,-10
3554,19392,-18800,-2,16,0,2220,32621,-13690,24,-59,-10,10650,3274,-3282,-22,12,17,23492,12304,-2574,-12,-52,-7
3400,19236,-18932,-48,2,-3,1958,32666,-13738,29,-47,-11,10572,3256,-3190,-31,18,15,23344,12304,-2574,-21,-52,-5
3462,19360,-18814,-34,-14,-6,2022,32419,-13686,29,-59,-8,10598,3228,-3262,-37,29,15,23394,12228,-2484,-28,-69,-3
3626,19070,-18930,-59,-18,-7,2014,32484,-13770,21,-56,-8,10598,3112,-3362,-43,36,10,23446,12224,-2552,-30,-65,-2
3612,19198,-18834,-12,16,-3,2052,32350,-13772,27,-51,-11,10452,3078,-3390,-35,36,9,23492,12144,-2552,-27,-60,0
3336,19516,-18938,-17,18,1,2028,32328,-13596,26,-54,-11,10436,3104,-3342,-26,26,9,23466,12214,-2606,-24,-58,2
3588,19266,-18970,-42,-8,-4,2074,32507,-13778,31,-58,-13,10474,3166,-3308,-17,19,8,23428,12260,-2584,-24,-62,7
3560,19354,-18914,-31,-2,2,2032,32744,-13664,9,-48,-17,10586,3184,-3256,-16,19,7,23478,12216,-2602,-24,-56,9
3580,19118,-18844,-49,1,3,2088,32493,-13658,-7,-55,-19,10550,3224,-3374,-25,29,2,23392,12190,-2612,-31,-44,10
3556,19346,-18792,-21,6,9,2116,32727,-13690,6,-55,-19,10530,3210,-3360,-31,37,-2,23414,12238,-2540,-21,-55,12
3602,19294,-18872,-51,-17,10,2090,32315,-13742,16,-52,-20,10490,3070,-3310,-44,40,-8,23566,12320,-2628,-20,-59,10
3782,19170,-18822,-35,0,13,2094,32491,-13684,27,-50,-16,10478,3058,-3286,-17,30,-10,23540,12328,-2564,-25,-40,6
3656,19434,-18860,-20,17,16,2120,32492,-13722,24,-53,-14,10478,3152,-3334,-4,32,-8,23422,12232,-2594,-38,-33,-3
3614,19368,-18828,-38,22,15,2126,32634,-13668,18,-57,-12,10434,3258,-3308,-4,29,-6,23346,12202,-2570,-27,-49,-14
3430,19488,-18802,-42,20,13,2226,32529,-13704,5,-48,-15,10492,3282,-3302,-10,24,-4,23502,12172,-2562,-24,-60,-12
3692,19148,-18842,-80,10,5,2092,32334,-13592,-3,-47,-16,10560,3272,-3312,-19,22,3,23562,12210,-2544,-17,-46,-9
3662,19240,-18782,-45,29,4,2090,32672,-13796,12,-51,-12,10674,3286,-3290,-28,21,3,23458,12194,-2550,-19,-43,-8
3534,19182,-18848,-63,27,2,2152,32687,-13704,23,-49,-9,10632,3196,-3336,-28,28,3,23482,12298,-2562,-19,-51,-6
3510,19234,-18808,-48,22,3,2142,32336,-13658,32,-46,-9,10516,3244,-3418,-27,37,2,23530,12226,-2530,-28,-53,-6
3728,19088,-18872,-68,6,3,2184,32512,-13668,33,-47,-11,10460,3280,-3286,-25,30,7,23492,12234,-2558,-23,-49,-6
3732,19054,-18892,-31,30,6,2190,32360,-13686,36,-44,-10,10558,3198,-3256,-29,12,13,23464,12214,-2578,-22,-42,-4
3530,19202,-18842,-32,39,-1,2112,32385,-13652,33,-38,-8,10618,3228,-3294,-27,13,12,23446,12250,-2546,-20,-45,-6
3336,19358,-18904,-38,28,-10,2008,32448,-13758,25,-43,-6,10740,3186,-3356,-35,25,4,23480,12304,-2522,-21,-53,-3
3602,19158,-18960,-65,6,-11,2014,32736,-13734,10,-57,2,10686,3130,-3414,-41,42,-4,23452,12334,-2510,-22,-45,-1
3622,19194,-19024,-45,18,-1,2122,32367,-13778,7,-65,2,10404,3036,-3400,-30,44,-6,23492,12316,-2526,-24,-42,2
3610,19208,-18976,-44,24,7,2170,32639,-13924,11,-53,-2,10344,3168,-3366,-18,35,0,23456,12250,-2590,-27,-48,0
3432,19238,-18992,-31,31,9,2162,32739,-13780,12,-42,-6,10412,3204,-3292,-18,18,6,23452,12284,-2574,-31,-43,-1
3538,19234,-18858,-34,34,1,2092,32410,-13626,11,-44,-4,10628,3136,-3286,-23,25,3,23464,12200,-2562,-33,-37,-5
3546,19314,-18884,-31,31,-8,2126,32494,-13596,30,-51,0,10438,3186,-3288,-19,34,3,23478,12110,-2558,-30,-42,-6
3566,19184,-18810,-52,29,-11,2234,32509,-13700,49,-56,0,10408,3224,-3256,-29,30,3,23458,12230,-2640,-25,-39,-7
3544,19288,-18832,-33,28,-12,2234,32352,-13700,32,-49,-8,10386,3170,-3226,-30,30,4,23442,12348,-2610,-22,-35,-8
3572,19072,-18848,-57,12,-11,2136,32509,-13704,3,-44,-20,10430,3136,-3274,-24,18,7,23468,12238,-2562,-30,-40,-12
3602,19132,-18818,-30,24,-12,2014,32756,-13580,-16,-55,-19,10640,3144,-3282,-20,14,8,23348,12268,-2562,-30,-33,-15
3658,19068,-18854,-42,25,-17,2126,32449,-13606,6,-63,-17,10582,3162,-3308,-16,18,9,23370,12182,-2592,-32,-37,-19
3562,19146,-18890,-22,37,-23,2244,32499,-13758,20,-63,-23,10476,3256,-3300,-16,15,12,23414,12130,-2548,-29,-45,-23
3368,19466,-18906,-34,26,-20,2104,32569,-13672,16,-43,-31,10492,3222,-3310,-26,9,8,23368,12128,-2568,-20,-42,-21
3306,19430,-18994,-73,7,-10,1968,32476,-13572,11,-48,-33,10726,3106,-3354,-33,15,6,23364,12166,-2686,-15,-37,-18
3476,18952,-18936,-72,-3,-17,2026,32575,-13664,28,-68,-28,10636,3138,-3358,-24,26,6,23368,12218,-2576,-16,-43,-15
3436,19590,-18872,-36,10,-8,2156,32376,-13718,12,-65,-32,10560,3202,-3366,-16,26,8,23382,12214,-2598,-14,-51,-14
3476,18982,-18842,-65,1,-7,2046,32713,-13572,1,-56,-31,10516,3268,-3352,-16,18,12,23442,12320,-2490,-9,-54,-12
3426,19372,-18772,-11,20,-1,1992,32660,-13664,35,-70,-18,10534,3276,-3378,-19,15,15,23454,12310,-2590,-20,-55,-11
3642,19230,-18796,-61,-1,-4,2056,32642,-13586,50,-73,-10,10634,3248,-3364,-28,16,14,23452,12232,-2550,-26,-46,-11
3674,19166,-18802,-24,20,-1,2016,32521,-13924,62,-65,-19,10620,3172,-3306,-35,21,12,23430,12186,-2522,-24,-40,-7
3486,19358,-18818,-40,17,-4,1582,32459,-13494,8,-53,-16,10574,3132,-3346,-28,29,11,23548,12296,-2532,-12,-65,-1
3536,19282,-18808,-49,6,-8,2440,32692,-14222,60,-97,2,10482,3284,-3344,-27,35,9,23602,12436,-2618,-14,-57,-5
3606,19288,-18906,-66,0,-14,2294,32382,-13632,29,-32,-6,10518,3264,-3430,-29,29,12,23416,12406,-2526,-32,-36,-12
3508,19124,-18890,-58,11,-10,1896,32681,-13838,28,-44,-15,10508,3184,-3330,-31,29,14,23414,12140,-2554,-40,-50,-13
3420,19262,-18930,-63,-8,-7,2142,32567,-13774,18,-61,-15,10496,3076,-3320,-31,28,10,23364,12052,-2514,-28,-45,-12
3546,19002,-19042,-77,-25,-13,1920,32750,-13526,3,-42,-11,10410,3074,-3326,-17,34,9,23372,12106,-2522,-26,-33,-11
3638,19126,-19054,-44,-11,-5,1912,32602,-13692,39,-70,-4,10388,3184,-3348,-9,25,11,23332,12146,-2562,-20,-38,-11
3246,19136,-18884,-25,0,-9,2152,32628,-13734,19,-66,-8,10514,3202,-3292,-10,16,8,23352,12148,-2666,-23,-49,-9
3594,19192,-18976,-43,-15,-6,1972,32324,-13672,13,-49,-12,10568,3228,-3330,-11,23,7,23386,12198,-2598,-19,-50,-8
3346,19170,-19004,-23,-5,2,1948,32729,-13536,41,-59,-11,10602,3258,-3320,-17,31,6,23394,12210,-2588,-26,-43,-6
3212,19152,-18920,-54,-17,7,1990,32635,-13786,30,-62,-10,10524,3284,-3420,-20,40,6,23328,12192,-2566,-27,-49,-8
3804,18810,-18888,-54,-44,10,1950,32592,-13610,8,-56,-14,10342,3294,-3272,-25,30,7,23386,12116,-2612,-32,-60,-9
3610,19026,-18918,0,16,11,1982,32707,-13748,5,-62,-17,10488,3268,-3364,-27,18,12,23442,12128,-2592,-12,-59,-4
3466,19206,-18884,-1,21,4,1990,32391,-13698,23,-66,-10,10522,3308,-3370,-27,19,13,23446,12202,-2594,-16,-48,-5
3436,19230,-18868,-16,2,-10,1984,32442,-13804,40,-77,-5,10620,3264,-3362,-29,28,13,23354,12238,-2590,-13,-49,-1
3402,19380,-18828,-23,-18,-21,2134,32476,-13732,43,-78,-4,10566,3238,-3310,-30,31,11,23398,12314,-2624,-20,-56,-3
3704,19020,-18918,-63,-23,-24,2106,32738,-13922,38,-73,-13,10554,3332,-3268,-31,25,13,23472,12196,-2562,-31,-63,-5
3892,19026,-18902,-15,1,-15,1974,32471,-13658,3,-58,-24,10530,3264,-3332,-38,24,12,23528,12152,-2602,-16,-59,-5
3428,19218,-18852,4,36,-9,1904,32723,-13574,-8,-65,-22,10588,3250,-3450,-43,26,10,23474,12326,-2550,-11,-48,-1
3430,19454,-18864,-4,19,-5,2058,32428,-13472,29,-73,-7,10606,3170,-3392,-40,26,8,23444,12284,-2608,-20,-46,-1
3550,19492,-18834,-63,-28,5,2108,32508,-13632,68,-70,0,10646,3186,-3438,-41,32,5,23462,12204,-2512,-27,-49,-1
3776,18892,-18994,-41,-8,9,2076,32456,-13720,16,-65,-6,10544,3152,-3454,-44,36,4,23458,12252,-2550,-18,-54,2
3458,19588,-18770,6,23,11,2040,32649,-13690,-5,-68,-6,10480,3082,-3320,-38,32,3,23434,12306,-2558,-20,-52,-3
3544,19246,-18976,-51,-2,7,2186,32320,-13744,5,-74,3,10464,3140,-3226,-32,27,6,23434,12250,-2556,-30,-45,-6
3660,19104,-18814,-22,5,11,2238,32611,-13702,6,-65,4,10490,3118,-3188,-27,20,3,23342,12256,-2558,-29,-43,-5
3502,19288,-18834,-25,11,10,2088,32692,-13770,2,-57,1,10614,3000,-3374,-27,29,-10,23454,12222,-2606,-23,-56,1
3432,19392,-18694,-47,-1,3,2066,32599,-13714,8,-57,5,10412,3248,-3338,-10,37,-2,23430,12272,-2568,-21,-45,1
3580,19140,-18866,-64,-10,0,2074,32315,-13712,34,-60,11,10316,3372,-3334,-23,28,4,23360,12260,-2598,-27,-31,-1
3624,19066,-18918,-51,-2,1,2126,32484,-13680,37,-65,17,10492,3254,-3334,-31,24,7,23322,12168,-2550,-25,-39,-3
3476,19250,-18782,-34,7,2,2194,32540,-13792,17,-61,10,10546,3148,-3400,-29,26,6,23402,12164,-2628,-16,-51,-6
3506,19000,-18822,-65,-2,1,2114,32663,-13608,2,-50,-1,10496,3166,-3396,-24,29,3,23432,12278,-2590,-10,-45,-5
3548,18966,-18856,-29,9,4,2060,32454,-13638,7,-56,-1,10516,3080,-3330,-21,27,3,23282,12336,-2614,-16,-38,-6
3402,19094,-18908,-40,8,1,2098,32606,-13592,26,-63,1,10476,3140,-3286,-17,29,1,23392,12218,-2628,-21,-51,-9
3494,19028,-18854,-26,14,-5,2090,32587,-13664,26,-65,2,10452,3220,-3330,-14,19,1,23410,12292,-2656,-14,-52,-7
3362,19160,-18890,-44,13,-13,2192,32324,-13682,17,-63,-7,10522,3192,-3328,-20,21,0,23384,12336,-2604,-20,-42,-5
3612,18790,-19110,-41,17,-12,2046,32502,-13620,10,-57,-16,10496,3114,-3298,-26,17,-1,23354,12268,-2534,-22,-47,-4
3246,19474,-18946,-20,12,2,2008,32449,-13678,4,-68,-24,10484,3154,-3324,-18,14,-1,23400,12284,-2608,-24,-53,-4
3572,18912,-19034,-57,-7,4,2040,32747,-13644,16,-64,-26,10524,3152,-3376,-30,17,-12,23440,12280,-2498,-19,-45,-4
3572,19266,-18876,-5,22,-1,2088,32735,-13692,18,-57,-28,10496,3010,-3332,-24,27,-19,23394,12314,-2530,-19,-46,-3
3474,19198,-18868,-42,25,-13,1992,32310,-13534,18,-57,-27,10396,3070,-3324,-8,36,-19,23402,12322,-2624,-24,-51,-4
3450,19192,-18876,-37,30,-16,2088,32611,-13606,37,-68,-20,10276,3264,-3326,-1,23,-13,23456,12364,-2558,-18,-54,-2
3550,19158,-18878,-58,10,-19,2104,32316,-13794,37,-66,-16,10496,3286,-3286,-7,4,-9,23464,12338,-2636,-29,-50,-7
3484,19046,-18848,-42,23,-13,2086,32677,-13590,5,-61,-24,10626,3212,-3358,-23,7,-12,23420,12288,-2544,-39,-51,-10
3408,19352,-18826,-47,20,-12,2036,32420,-13630,12,-71,-25,10580,3132,-3380,-20,23,-12,23458,12246,-2544,-35,-50,-7
